Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA
SP1,01/09/2019,Villarreal,Real Madrid,2,2,D,1,1,10,17,5,5,8,14,1,8,1,4,0,1,3.6,4.0,1.9,3.7,4.1,1.87,3.65,4.1,1.87,3.8,4.0,1.85
SP1,13/09/2019,Mallorca,Ath Bilbao,0,0,D,0,0,10,11,1,5,15,18,4,6,4,3,0,0,3.4,3.1,2.3,3.5,3.1,2.25,3.65,3.0,2.25,3.7,3.0,2.25
SP1,14/09/2019,Real Madrid,Levante,3,2,H,3,0,25,8,11,3,13,10,9,6,2,2,0,0,1.22,6.5,12.0,1.25,6.25,11.5,1.27,6.4,9.3,1.24,6.5,11.0
SP1,14/09/2019,Leganes,Villarreal,0,3,A,0,2,10,8,4,4,14,11,8,6,2,0,0,0,2.45,3.1,3.2,2.45,3.1,3.1,2.5,3.1,3.05,2.5,3.2,3.0
SP1,14/09/2019,Sociedad,Ath Madrid,2,0,H,0,0,14,12,5,2,13,10,5,5,1,3,0,0,3.8,3.2,2.1,3.9,3.0,2.15,3.75,3.1,2.15,3.7,3.2,2.15
SP1,14/09/2019,Barcelona,Valencia,5,2,H,2,1,17,9,10,3,11,11,2,5,1,4,0,0,1.44,4.75,7.0,1.48,4.4,6.75,1.48,4.65,6.2,1.47,4.5,7.0
SP1,15/09/2019,Eibar,Espanol,1,2,A,0,0,11,7,1,2,14,16,7,2,2,4,0,1,2.0,3.3,4.0,1.95,3.3,4.25,1.95,3.35,4.15,1.95,3.3,4.33
SP1,15/09/2019,Alaves,Sevilla,0,1,A,0,1,7,19,0,7,13,7,2,6,5,5,0,0,4.2,3.2,2.0,4.2,3.3,1.95,4.25,3.35,1.95,4.33,3.4,1.91
SP1,15/09/2019,Celta,Granada,0,2,A,0,1,4,13,0,3,11,13,3,5,4,2,2,0,1.83,3.6,4.33,1.85,3.6,4.33,1.83,3.6,4.4,1.83,3.6,4.4
SP1,15/09/2019,Valladolid,Osasuna,1,1,D,0,0,11,17,1,5,9,10,10,6,0,1,0,0,2.15,3.1,3.75,2.2,3.0,3.8,2.2,3.05,3.7,2.2,3.0,3.75
SP1,15/09/2019,Betis,Getafe,1,1,D,0,1,7,12,2,4,11,28,5,6,3,6,2,0,2.2,3.1,3.6,2.2,3.2,3.5,2.2,3.15,3.6,2.2,3.25,3.5
SP1,20/09/2019,Osasuna,Betis,0,0,D,0,0,12,7,6,2,15,9,9,4,1,2,0,0,2.25,3.3,3.25,2.35,3.2,3.25,2.3,3.4,3.1,2.35,3.3,3.1
SP1,21/09/2019,Villarreal,Valladolid,2,0,H,0,0,18,7,6,3,12,8,4,8,2,1,0,0,1.61,4.0,5.5,1.6,4.2,5.25,1.6,4.1,5.4,1.57,4.2,5.8
SP1,21/09/2019,Levante,Eibar,0,0,D,0,0,13,18,4,4,9,11,6,7,0,2,0,0,2.3,3.4,3.1,2.2,3.5,3.2,2.25,3.55,3.1,2.25,3.5,3.1
SP1,21/09/2019,Ath Madrid,Celta,0,0,D,0,0,20,6,5,3,14,12,13,3,3,5,0,0,1.4,4.33,9.5,1.42,4.4,8.25,1.4,4.3,9.2,1.4,4.33,9.5
SP1,21/09/2019,Granada,Barcelona,2,0,H,1,0,9,8,4,1,22,12,4,5,3,2,0,0,10.0,5.5,1.3,8.25,5.5,1.34,8.8,5.4,1.33,9.5,5.25,1.32
SP1,22/09/2019,Getafe,Mallorca,4,2,H,2,0,14,7,5,3,15,17,7,2,4,5,0,0,1.85,3.25,5.0,1.83,3.2,5.25,1.83,3.25,5.1,1.83,3.2,5.25
SP1,22/09/2019,Espanol,Sociedad,1,3,A,0,2,17,10,3,5,7,12,5,7,1,0,0,0,3.0,3.25,2.45,2.95,3.25,2.45,2.95,3.15,2.55,2.9,3.25,2.5
SP1,22/09/2019,Valencia,Leganes,1,1,D,1,1,13,13,4,4,14,23,6,6,3,4,0,0,1.61,4.0,5.5,1.6,3.9,6.0,1.6,3.85,6.0,1.57,3.8,6.5
SP1,22/09/2019,Ath Bilbao,Alaves,2,0,H,1,0,13,5,4,1,11,19,3,2,1,4,0,0,1.61,3.75,6.0,1.62,3.6,6.5,1.65,3.55,6.1,1.63,3.6,6.5
SP1,22/09/2019,Sevilla,Real Madrid,0,1,A,0,0,9,7,0,4,16,15,9,6,3,2,0,0,2.62,3.8,2.45,2.65,3.9,2.4,2.7,3.7,2.4,2.6,3.75,2.5
SP1,24/09/2019,Valladolid,Granada,1,1,D,1,1,9,6,5,4,21,18,6,3,3,2,0,0,2.25,3.3,3.3,2.3,3.2,3.3,2.35,3.1,3.3,2.35,3.1,3.3
SP1,24/09/2019,Betis,Levante,3,1,H,1,1,17,17,5,3,11,11,5,2,2,2,0,0,1.95,3.6,3.8,1.95,3.6,3.9,2.0,3.6,3.6,1.95,3.6,3.8
SP1,24/09/2019,Barcelona,Villarreal,2,1,H,2,1,8,11,4,3,4,13,6,5,4,2,0,0,1.3,5.75,9.0,1.3,6.0,8.5,1.33,5.7,8.0,1.29,6.0,9.5
SP1,25/09/2019,Leganes,Ath Bilbao,1,1,D,0,0,7,9,3,2,11,12,4,5,0,1,0,0,2.87,3.0,2.7,2.85,2.9,2.8,2.9,2.85,2.8,2.8,3.0,2.8
SP1,25/09/2019,Mallorca,Ath Madrid,0,2,A,0,1,9,13,3,3,8,15,8,5,3,5,0,1,6.5,3.6,1.61,6.75,3.5,1.62,6.4,3.6,1.63,6.5,3.7,1.6
SP1,25/09/2019,Valencia,Getafe,3,3,D,3,1,8,18,4,5,14,26,4,5,1,4,0,0,1.9,3.3,4.5,1.91,3.2,4.6,1.9,3.3,4.4,1.91,3.3,4.4
SP1,25/09/2019,Real Madrid,Osasuna,2,0,H,1,0,15,4,4,0,13,13,7,5,2,2,0,0,1.2,7.0,13.0,1.25,6.25,11.0,1.25,6.3,11.0,1.24,6.5,11.0
SP1,26/09/2019,Eibar,Sevilla,3,2,H,0,2,11,7,4,4,11,19,3,1,3,4,0,0,3.5,3.3,2.15,3.3,3.3,2.25,3.2,3.35,2.25,3.2,3.25,2.35
SP1,26/09/2019,Celta,Espanol,1,1,D,0,0,14,10,3,4,5,17,6,4,2,5,0,0,1.85,3.5,4.2,1.87,3.4,4.5,1.83,3.6,4.45,1.85,3.7,4.2
SP1,26/09/2019,Sociedad,Alaves,3,0,H,3,0,21,5,7,0,7,20,5,3,1,4,0,1,1.6,4.0,5.5,1.67,3.6,5.75,1.65,3.7,5.7,1.63,3.9,5.5
SP1,27/09/2019,Villarreal,Betis,5,1,H,1,0,17,11,10,6,13,8,3,7,2,2,0,0,1.83,3.8,4.1,1.85,3.75,4.1,1.87,3.85,3.9,1.85,3.7,4.2
SP1,28/09/2019,Ath Bilbao,Valencia,0,1,A,0,1,14,10,3,6,14,12,7,7,2,5,0,0,2.2,3.2,3.5,2.2,3.1,3.6,2.15,3.15,3.75,2.15,3.2,3.7
SP1,28/09/2019,Getafe,Barcelona,0,2,A,0,1,8,10,1,6,23,17,4,1,4,4,0,1,4.33,3.4,1.85,4.33,3.6,1.85,4.25,3.5,1.9,4.4,3.4,1.88
SP1,28/09/2019,Granada,Leganes,1,0,H,1,0,11,15,4,6,19,12,8,3,3,4,0,0,2.4,3.1,3.2,2.3,3.1,3.4,2.35,2.95,3.45,2.35,3.1,3.3
SP1,28/09/2019,Ath Madrid,Real Madrid,0,0,D,0,0,7,14,1,3,14,14,5,7,1,2,0,0,2.4,3.3,3.0,2.4,3.5,2.9,2.4,3.35,3.0,2.4,3.3,3.0
SP1,29/09/2019,Espanol,Valladolid,0,2,A,0,1,16,9,2,6,16,13,4,3,2,0,1,0,1.95,3.3,4.2,1.95,3.3,4.25,2.05,3.25,4.0,2.0,3.25,4.2
SP1,29/09/2019,Eibar,Celta,2,0,H,0,0,7,3,3,2,17,15,6,5,3,1,0,0,2.25,3.3,3.25,2.3,3.3,3.2,2.35,3.3,3.1,2.35,3.3,3.1
SP1,29/09/2019,Alaves,Mallorca,2,0,H,0,0,11,5,6,1,16,14,4,1,2,3,0,0,2.2,3.2,3.5,2.25,3.1,3.5,2.25,3.05,3.6,2.25,3.1,3.5
SP1,29/09/2019,Levante,Osasuna,1,1,D,1,0,10,18,5,3,12,12,7,11,6,0,1,0,2.15,3.5,3.4,2.0,3.4,3.6,2.1,3.45,3.4,2.15,3.4,3.4
SP1,29/09/2019,Sevilla,Sociedad,3,2,H,1,1,21,5,8,2,9,8,7,0,1,1,0,0,1.85,3.5,4.5,1.83,3.6,4.5,1.87,3.65,4.15,1.85,3.6,4.33
