Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA
E0,24/08/13,Stoke,Crystal Palace,2,1,H,0,1,14,14,5,5,13,6,7,0,3,0,0,0,1.83,3.6,5.0,1.8,3.4,4.6,1.8,3.5,4.2,1.85,3.3,4.6
E0,25/08/13,Cardiff,Man City,3,2,H,0,0,9,16,6,5,2,9,3,8,0,0,0,0,8.5,4.75,1.44,8.25,4.2,1.42,7.0,4.0,1.45,7.5,4.5,1.4
E0,25/08/13,Tottenham,Swansea,1,0,H,0,0,19,7,5,5,10,15,8,3,1,4,0,0,1.62,4.0,6.5,1.57,3.75,6.25,1.5,4.0,6.1,1.65,4.0,5.0
E0,26/08/13,Man United,Chelsea,0,0,D,0,0,13,8,3,4,9,9,4,1,0,2,0,0,2.45,3.4,3.1,2.3,3.4,3.0,2.2,3.2,3.2,2.4,3.5,2.8
E0,31/08/13,Cardiff,Everton,0,0,D,0,0,4,13,1,3,11,9,4,5,1,1,0,0,3.25,3.4,2.38,3.1,3.25,2.3,3.1,3.3,2.2,3.2,3.3,2.25
E0,31/08/13,Crystal Palace,Sunderland,3,1,H,1,0,17,10,6,2,6,6,6,6,1,0,0,1,2.6,3.3,3.0,2.55,3.25,2.75,2.4,3.2,2.85,2.45,3.25,2.9
E0,31/08/13,Man City,Hull,2,0,H,0,0,12,7,6,2,15,14,7,4,2,3,0,0,1.17,8.5,19.0,1.16,7.25,15.5,1.2,5.8,13.0,1.17,7.0,17.0
E0,31/08/13,Newcastle,Fulham,1,0,H,0,0,24,3,9,2,13,9,13,2,2,2,0,0,2.15,3.4,3.75,2.05,3.3,3.6,2.1,3.3,3.3,2.05,3.5,3.5
E0,31/08/13,Norwich,Southampton,1,0,H,0,0,15,11,4,2,11,15,5,5,0,0,0,0,3.0,3.3,2.55,2.85,3.25,2.45,2.6,3.2,2.6,2.8,3.3,2.5
E0,31/08/13,West Ham,Stoke,0,1,A,0,0,9,15,0,5,10,12,3,4,2,1,0,0,2.0,3.4,4.33,1.91,3.5,3.9,1.9,3.45,3.8,1.95,3.4,4.0
E0,01/09/13,Arsenal,Tottenham,1,0,H,1,0,12,14,5,4,15,14,3,6,2,2,0,0,2.1,3.7,3.6,2.0,3.5,3.6,2.0,3.4,3.5,2.1,3.3,3.5
E0,01/09/13,Liverpool,Man United,1,0,H,1,0,10,10,5,4,15,15,2,7,2,4,0,0,2.63,3.4,2.88,2.6,3.3,2.65,2.6,3.2,2.6,2.6,3.2,2.8
E0,01/09/13,West Brom,Swansea,0,2,A,0,1,10,12,1,4,10,14,2,3,4,3,0,0,2.7,3.4,2.8,2.55,3.4,2.65,2.3,3.3,2.9,2.5,3.4,2.75
E0,14/09/13,Aston Villa,Newcastle,1,2,A,0,1,10,17,1,8,9,11,4,2,1,4,0,0,2.15,3.4,3.8,2.1,3.3,3.5,2.2,3.3,3.1,2.2,3.1,3.5
E0,14/09/13,Everton,Chelsea,1,0,H,1,0,11,22,5,5,10,12,5,7,0,4,0,0,3.4,3.3,2.35,3.4,3.4,2.2,3.6,3.3,2.0,3.4,3.1,2.4
E0,14/09/13,Fulham,West Brom,1,1,D,1,0,12,12,2,4,9,12,4,5,0,1,0,0,2.15,3.5,3.6,2.15,3.4,3.6,2.1,3.3,3.3,2.2,3.1,3.5
E0,14/09/13,Hull,Cardiff,1,1,D,1,0,18,10,5,2,8,8,6,2,1,2,0,0,2.45,3.25,3.25,2.4,3.2,3.0,2.4,3.3,2.75,2.5,3.0,3.0
E0,14/09/13,Man United,Crystal Palace,2,0,H,1,0,19,4,7,0,8,11,10,1,1,2,0,1,1.22,7.0,16.0,1.19,6.5,14.0,1.2,5.8,13.0,1.25,6.0,15.0
E0,14/09/13,Stoke,Man City,0,0,D,0,0,11,10,3,3,13,11,2,4,1,1,0,0,6.0,4.0,1.65,5.25,3.9,1.62,5.4,3.7,1.6,6.0,3.2,1.7
E0,14/09/13,Sunderland,Arsenal,1,3,A,0,1,17,14,2,6,12,10,6,7,1,2,0,0,6.0,3.9,1.67,5.75,3.8,1.6,4.7,3.6,1.7,6.0,3.2,1.7
E0,14/09/13,Tottenham,Norwich,2,0,H,1,0,23,4,7,1,2,12,8,1,1,3,0,0,1.45,4.75,8.0,1.42,4.25,8.0,1.45,4.0,7.0,1.5,3.6,8.5
E0,15/09/13,Southampton,West Ham,0,0,D,0,0,15,6,5,1,12,10,10,4,1,3,0,0,1.85,3.6,4.75,1.83,3.7,4.0,1.9,3.45,3.8,1.85,3.4,4.5
E0,16/09/13,Swansea,Liverpool,2,2,D,1,2,17,12,8,5,7,10,3,7,2,3,0,0,3.5,3.5,2.2,3.6,3.4,2.15,3.6,3.3,2.0,3.2,3.3,2.25
E0,21/09/13,Chelsea,Fulham,2,0,H,0,0,26,4,10,1,11,9,13,3,0,0,0,0,1.3,5.75,12.0,1.25,5.5,11.5,1.3,5.0,9.0,1.33,5.0,12.0
E0,21/09/13,Liverpool,Southampton,0,1,A,0,0,10,12,5,7,6,9,6,6,0,1,0,0,1.6,4.0,6.5,1.57,4.0,5.75,1.55,3.9,5.6,1.62,3.6,6.0
E0,21/09/13,Newcastle,Hull,2,3,A,2,1,15,12,2,5,11,8,3,3,1,1,0,0,1.85,3.5,5.0,1.75,3.4,5.0,1.85,3.45,4.0,1.83,3.2,5.0
E0,21/09/13,Norwich,Aston Villa,0,1,A,0,1,12,16,1,4,15,10,7,4,1,0,0,0,2.4,3.4,3.2,2.4,3.3,2.9,2.2,3.3,3.1,2.4,3.3,3.2
E0,21/09/13,West Brom,Sunderland,3,0,H,1,0,13,7,4,0,9,10,5,6,0,2,0,0,2.05,3.4,4.2,1.95,3.4,3.9,2.0,3.3,3.6,2.1,3.0,4.0
E0,21/09/13,West Ham,Everton,2,3,A,1,0,9,10,1,4,16,12,5,5,2,1,1,0,3.3,3.3,2.4,3.0,3.3,2.35,2.7,3.3,2.45,3.1,3.1,2.4
E0,22/09/13,Arsenal,Stoke,3,1,H,2,1,16,9,8,3,8,15,6,7,0,2,0,0,1.36,5.25,10.0,1.35,4.75,8.75,1.35,4.8,7.6,1.4,4.5,10.0
E0,22/09/13,Cardiff,Tottenham,0,1,A,0,0,6,29,0,12,5,7,2,12,1,4,0,0,4.5,3.6,1.91,4.25,3.6,1.8,4.2,3.5,1.8,4.5,3.2,1.91
E0,22/09/13,Crystal Palace,Swansea,0,2,A,0,1,9,15,1,7,13,9,6,7,2,2,0,0,3.5,3.4,2.25,3.1,3.3,2.3,2.7,3.3,2.45,3.2,3.2,2.3
E0,22/09/13,Man City,Man United,4,1,H,2,0,18,14,5,3,8,12,8,4,1,2,0,0,2.2,3.4,3.6,2.1,3.4,3.4,2.15,3.3,3.2,2.25,3.2,3.6
E0,28/09/13,Aston Villa,Man City,3,2,H,0,1,8,20,4,7,13,9,2,13,1,1,0,0,6.5,4.2,1.57,7.0,4.1,1.48,5.6,3.9,1.55,6.5,3.6,1.57
E0,28/09/13,Fulham,Cardiff,1,2,A,1,1,9,22,5,4,14,13,11,10,1,1,0,0,2.1,3.4,3.9,2.0,3.3,3.8,1.9,3.45,3.8,2.1,3.2,3.6
E0,28/09/13,Hull,West Ham,1,0,H,1,0,9,18,2,5,11,12,6,6,1,2,0,0,2.38,3.3,3.3,2.35,3.2,3.1,2.3,3.2,3.0,2.4,3.1,3.1
E0,28/09/13,Man United,West Brom,1,2,A,0,0,14,12,6,4,10,14,5,8,3,2,0,0,1.3,5.75,12.0,1.26,5.75,10.0,1.27,5.2,10.0,1.3,5.0,11.0
E0,28/09/13,Southampton,Crystal Palace,2,0,H,0,0,12,8,3,0,11,12,8,2,1,2,0,0,1.45,4.5,8.5,1.45,4.2,7.25,1.5,4.0,6.1,1.5,3.75,7.5
E0,28/09/13,Swansea,Arsenal,1,2,A,0,0,10,10,3,4,5,11,4,3,3,2,0,0,3.2,3.4,2.38,3.1,3.4,2.25,3.3,3.3,2.1,3.3,3.2,2.4
E0,28/09/13,Tottenham,Chelsea,1,1,D,1,0,12,11,4,5,14,14,4,5,5,1,0,1,2.7,3.3,2.88,2.65,3.3,2.6,2.6,3.2,2.6,2.8,3.0,2.9
E0,29/09/13,Stoke,Norwich,0,1,A,0,1,8,8,1,3,14,12,7,3,2,1,0,0,1.95,3.4,4.5,1.95,3.3,4.0,1.9,3.45,3.8,2.0,3.25,4.33
E0,29/09/13,Sunderland,Liverpool,1,3,A,0,2,23,15,5,6,8,10,10,8,2,1,0,0,5.5,3.9,1.7,5.0,3.8,1.65,5.0,3.55,1.67,5.5,3.5,1.75
E0,30/09/13,Everton,Newcastle,3,2,H,3,0,18,15,7,6,5,15,1,1,3,1,0,0,1.65,4.0,6.0,1.6,3.9,5.5,1.65,3.6,5.1,1.67,3.75,6.0
E0,05/10/13,Cardiff,Newcastle,1,2,A,0,2,8,20,2,10,11,8,3,3,1,0,0,0,2.45,3.4,3.1,2.3,3.4,3.0,2.2,3.3,3.1,2.4,3.1,3.1
E0,05/10/13,Fulham,Stoke,1,0,H,0,0,9,16,2,3,11,13,7,5,3,2,0,0,2.4,3.3,3.3,2.3,3.3,3.1,2.2,3.2,3.2,2.4,3.1,3.1
E0,05/10/13,Hull,Aston Villa,0,0,D,0,0,6,18,1,4,7,11,7,7,2,1,0,0,2.45,3.3,3.2,2.35,3.2,3.1,2.4,3.3,2.75,2.5,3.0,3.0
E0,05/10/13,Liverpool,Crystal Palace,3,1,H,3,0,13,11,7,2,11,6,11,3,2,1,0,0,1.2,7.5,17.0,1.2,6.5,13.0,1.22,5.5,12.0,1.22,5.5,15.0
E0,05/10/13,Man City,Everton,3,1,H,2,1,12,6,6,4,15,10,8,1,5,4,0,0,1.67,4.2,5.5,1.62,4.0,5.0,1.6,3.7,5.4,1.67,3.5,5.5
E0,05/10/13,Sunderland,Man United,1,2,A,1,0,6,13,2,6,15,13,4,4,2,4,0,0,6.0,4.0,1.65,5.5,4.0,1.57,5.6,3.9,1.55,5.5,3.5,1.67
E0,06/10/13,Norwich,Chelsea,1,3,A,0,1,14,22,3,8,12,9,4,6,1,1,0,0,6.5,4.0,1.62,6.0,4.1,1.53,5.4,3.7,1.6,6.5,3.8,1.62
E0,06/10/13,Southampton,Swansea,2,0,H,1,0,12,17,4,7,13,8,7,4,3,1,0,0,2.1,3.5,3.8,2.05,3.4,3.5,2.0,3.3,3.6,2.1,3.1,3.75
E0,06/10/13,Tottenham,West Ham,0,3,A,0,0,14,16,4,5,5,9,6,7,0,0,0,0,1.44,4.75,8.5,1.42,4.4,7.75,1.45,4.0,7.0,1.44,4.0,8.0
E0,06/10/13,West Brom,Arsenal,1,1,D,1,0,12,14,4,5,6,11,6,2,1,2,0,0,4.9,4.0,1.75,4.6,3.8,1.7,4.5,3.5,1.75,4.8,3.75,1.8
E0,19/10/13,Arsenal,Norwich,4,1,H,1,0,20,12,11,6,8,7,10,1,0,0,0,0,1.29,6.0,12.0,1.25,5.5,12.0,1.27,5.2,10.0,1.3,5.0,11.0
E0,19/10/13,Chelsea,Cardiff,4,1,H,1,1,20,13,7,3,12,5,6,9,1,2,0,0,1.25,6.5,15.0,1.23,5.75,13.0,1.25,5.5,10.3,1.25,5.0,15.0
E0,19/10/13,Everton,Hull,2,1,H,1,1,14,9,6,1,7,17,5,7,3,1,0,0,1.45,4.5,9.0,1.42,4.2,8.25,1.5,4.0,6.1,1.44,4.0,8.0
E0,19/10/13,Man United,Southampton,1,1,D,1,0,12,18,5,7,10,19,4,4,2,3,0,0,1.57,4.33,6.5,1.5,4.1,6.5,1.45,4.0,7.0,1.57,3.75,6.0
E0,19/10/13,Newcastle,Liverpool,2,2,D,1,1,14,23,4,7,8,10,3,13,2,3,1,0,4.5,3.9,1.83,4.2,3.75,1.78,4.0,3.45,1.85,4.2,3.6,1.83
E0,19/10/13,Stoke,West Brom,0,0,D,0,0,9,12,3,5,12,10,6,6,1,0,0,0,2.3,3.3,3.5,2.25,3.2,3.25,2.1,3.3,3.3,2.38,3.1,3.1
E0,19/10/13,Swansea,Sunderland,4,0,H,0,0,14,6,6,1,12,13,7,2,1,2,0,0,1.62,4.0,6.5,1.55,3.9,6.0,1.6,3.7,5.4,1.55,4.0,6.0
E0,19/10/13,West Ham,Man City,1,3,A,0,1,11,16,2,9,7,12,5,5,1,2,0,0,5.5,3.8,1.73,5.0,3.8,1.65,5.1,3.6,1.65,5.5,3.3,1.73
E0,20/10/13,Aston Villa,Tottenham,0,2,A,0,1,15,13,2,6,13,12,4,7,3,4,0,0,4.0,3.5,2.05,3.75,3.5,1.95,3.8,3.45,1.9,3.75,3.2,2.05
E0,21/10/13,Crystal Palace,Fulham,1,4,A,1,2,14,9,4,6,10,13,5,7,0,1,0,0,2.75,3.3,2.8,2.65,3.3,2.6,2.75,3.3,2.4,2.75,3.0,2.75
E0,26/10/13,Aston Villa,Everton,0,2,A,0,0,14,15,3,4,14,8,8,6,0,2,0,0,3.4,3.4,2.3,3.4,3.3,2.15,3.1,3.3,2.2,3.4,3.0,2.3
E0,26/10/13,Crystal Palace,Arsenal,0,2,A,0,0,13,10,4,4,12,8,4,3,0,0,0,1,11.0,5.0,1.36,8.5,5.0,1.33,7.6,4.8,1.35,9.0,4.5,1.36
E0,26/10/13,Liverpool,West Brom,4,1,H,2,0,18,15,7,3,14,11,3,9,0,2,0,0,1.44,4.75,8.0,1.36,4.75,8.25,1.37,4.6,7.5,1.44,4.5,6.5
E0,26/10/13,Man United,Stoke,3,2,H,1,2,19,10,5,5,8,18,12,2,2,6,0,0,1.33,5.5,11.0,1.34,5.0,8.5,1.3,5.0,9.0,1.36,4.33,10.0
E0,26/10/13,Norwich,Cardiff,0,0,D,0,0,31,6,10,4,8,10,13,2,1,1,0,0,2.2,3.4,3.6,2.15,3.4,3.3,2.1,3.3,3.3,2.25,3.1,3.4
E0,26/10/13,Southampton,Fulham,2,0,H,2,0,20,1,6,0,12,8,10,3,0,2,0,0,1.62,4.0,6.5,1.57,3.8,6.0,1.6,3.7,5.4,1.65,3.4,6.0
E0,27/10/13,Chelsea,Man City,2,1,H,1,0,12,15,4,6,11,15,3,6,2,3,0,0,2.38,3.4,3.2,2.35,3.3,2.95,2.2,3.3,3.1,2.4,3.0,3.2
E0,27/10/13,Sunderland,Newcastle,2,1,H,1,0,8,16,4,4,13,14,5,3,1,1,0,0,2.9,3.3,2.63,2.65,3.3,2.6,2.75,3.3,2.4,2.9,3.0,2.62
E0,27/10/13,Swansea,West Ham,0,0,D,0,0,10,15,5,4,12,14,9,6,1,3,0,0,1.75,3.8,5.25,1.65,3.8,5.0,1.75,3.5,4.5,1.75,3.4,5.0
E0,27/10/13,Tottenham,Hull,1,0,H,0,0,15,10,6,4,13,10,6,4,3,3,0,0,1.44,4.75,8.0,1.4,4.2,8.75,1.4,4.4,7.3,1.44,4.0,8.0
E0,02/11/13,Arsenal,Liverpool,2,0,H,1,0,12,12,7,4,11,7,3,5,2,1,0,0,2.3,3.5,3.3,2.15,3.4,3.25,2.2,3.3,3.1,2.3,3.0,3.4
E0,02/11/13,Fulham,Man United,1,3,A,0,3,15,10,6,4,6,12,4,4,2,1,0,0,6.5,4.2,1.57,5.75,4.1,1.55,5.6,3.9,1.55,6.5,3.4,1.62
E0,02/11/13,Hull,Sunderland,1,0,H,1,0,25,9,2,1,17,11,4,2,2,0,0,2,2.15,3.4,3.8,2.05,3.3,3.6,2.0,3.3,3.6,2.2,3.3,3.3
E0,02/11/13,Man City,Norwich,7,0,H,4,0,27,7,9,1,6,9,10,3,1,1,0,0,1.2,7.5,18.0,1.17,7.5,13.0,1.17,6.5,14.0,1.2,6.0,15.0
E0,02/11/13,Newcastle,Chelsea,2,0,H,0,0,15,13,8,2,13,11,3,8,2,2,0,0,6.0,4.2,1.62,5.5,4.0,1.57,5.1,3.6,1.65,6.0,3.4,1.67
E0,02/11/13,Stoke,Southampton,1,1,D,1,1,9,10,3,2,13,13,5,5,3,1,0,0,3.3,3.3,2.4,3.2,3.1,2.35,2.85,3.3,2.35,3.1,3.1,2.4
E0,02/11/13,West Brom,Crystal Palace,2,0,H,1,0,9,12,4,4,11,9,10,3,0,1,0,0,1.55,4.2,7.0,1.5,4.2,6.25,1.57,3.75,5.6,1.57,3.75,6.0
E0,02/11/13,West Ham,Aston Villa,0,0,D,0,0,17,8,4,2,8,15,5,1,0,2,0,0,2.25,3.5,3.4,2.15,3.4,3.3,2.1,3.3,3.3,2.25,3.2,3.3
E0,03/11/13,Cardiff,Swansea,1,0,H,0,0,9,10,3,3,11,7,6,3,1,1,0,1,3.4,3.4,2.3,3.1,3.3,2.3,2.9,3.3,2.3,3.4,3.0,2.3
E0,03/11/13,Everton,Tottenham,0,0,D,0,0,8,16,1,6,11,9,7,4,4,1,0,0,2.5,3.4,3.0,2.4,3.3,2.9,2.5,3.3,2.65,2.5,3.0,3.0
E0,09/11/13,Aston Villa,Cardiff,2,0,H,0,0,17,8,6,2,10,3,5,3,1,1,0,0,2.0,3.5,4.2,1.91,3.4,4.0,2.0,3.3,3.6,2.05,3.1,4.0
E0,09/11/13,Chelsea,West Brom,2,2,D,1,0,17,11,7,3,11,15,9,4,3,7,0,0,1.29,6.0,12.0,1.28,5.5,9.75,1.27,5.2,10.0,1.3,5.0,11.0
E0,09/11/13,Crystal Palace,Everton,0,0,D,0,0,9,15,2,2,16,8,4,7,1,0,0,0,6.5,4.0,1.62,6.0,3.8,1.57,5.2,3.8,1.6,6.0,3.6,1.62
E0,09/11/13,Liverpool,Fulham,4,0,H,3,0,32,4,10,1,13,9,9,3,0,1,0,0,1.25,6.5,15.0,1.26,5.5,11.0,1.25,5.5,10.3,1.25,5.0,15.0
E0,09/11/13,Norwich,West Ham,3,1,H,0,1,15,12,6,4,12,11,4,2,1,1,0,0,2.63,3.3,2.9,2.4,3.25,2.95,2.4,3.2,2.85,2.62,3.1,2.8
E0,09/11/13,Southampton,Hull,4,1,H,3,0,15,10,7,2,10,15,6,5,1,2,0,0,1.62,3.8,7.0,1.53,3.9,6.5,1.53,3.85,6.0,1.6,3.6,6.5
E0,10/11/13,Man United,Arsenal,1,0,H,1,0,5,10,2,2,12,11,5,6,2,3,0,0,2.35,3.5,3.2,2.2,3.3,3.25,2.0,3.3,3.6,2.15,3.5,3.25
E0,10/11/13,Sunderland,Man City,1,0,H,1,0,5,24,2,4,6,13,0,14,0,1,0,0,9.0,5.0,1.4,8.25,5.0,1.34,7.3,4.4,1.4,7.5,4.75,1.4
E0,10/11/13,Swansea,Stoke,3,3,D,0,2,17,6,6,3,12,15,14,3,5,3,0,0,2.0,3.4,4.33,1.87,3.3,4.4,1.85,3.45,4.0,1.95,3.4,4.0
E0,10/11/13,Tottenham,Newcastle,0,1,A,0,1,31,8,14,4,5,15,11,4,1,2,0,0,1.57,4.33,6.5,1.5,4.2,6.25,1.53,3.85,6.0,1.57,3.8,6.0
E0,23/11/13,Arsenal,Southampton,2,0,H,1,0,9,10,4,4,10,14,5,6,0,3,0,0,1.62,4.2,6.0,1.57,4.1,5.5,1.55,3.9,5.6,1.67,3.3,6.0
E0,23/11/13,Everton,Liverpool,3,3,D,1,2,18,11,12,5,16,15,6,7,4,3,0,0,3.0,3.4,2.5,2.85,3.25,2.45,2.75,3.2,2.5,3.0,2.9,2.62
E0,23/11/13,Fulham,Swansea,1,2,A,0,0,9,21,3,5,11,9,8,8,3,1,0,0,3.3,3.3,2.38,3.1,3.3,2.25,2.9,3.3,2.3,3.1,3.1,2.4
E0,23/11/13,Hull,Crystal Palace,0,1,A,0,0,15,9,2,2,8,11,11,4,2,1,0,1,1.85,3.5,5.0,1.8,3.3,4.75,1.8,3.5,4.2,1.83,3.2,5.0
E0,23/11/13,Newcastle,Norwich,2,1,H,2,0,21,10,5,2,8,7,6,5,0,1,0,0,1.8,3.8,4.75,1.72,3.7,4.75,1.75,3.5,4.5,1.83,3.2,5.0
E0,23/11/13,Stoke,Sunderland,2,0,H,1,0,17,11,5,3,11,5,3,7,2,1,0,1,2.15,3.3,3.9,2.0,3.3,3.8,1.9,3.45,3.8,2.15,3.0,3.8
E0,23/11/13,West Ham,Chelsea,0,3,A,0,2,8,20,1,8,12,10,8,4,0,0,0,0,6.0,4.2,1.62,5.5,3.7,1.62,5.4,3.7,1.6,6.0,3.6,1.62
E0,24/11/13,Cardiff,Man United,2,2,D,1,2,14,16,4,5,15,14,2,8,4,2,0,0,6.0,4.0,1.65,5.5,3.9,1.6,5.6,3.9,1.55,6.0,3.4,1.67
E0,24/11/13,Man City,Tottenham,6,0,H,3,0,15,13,10,5,7,11,4,7,1,3,0,0,1.7,4.0,5.5,1.62,4.0,5.0,1.6,3.7,5.4,1.73,3.3,5.5
E0,25/11/13,West Brom,Aston Villa,2,2,D,2,0,11,15,4,7,9,14,4,2,1,2,0,0,2.15,3.4,3.8,1.95,3.5,3.75,2.15,3.3,3.2,2.15,3.1,3.6
E0,30/11/13,Aston Villa,Sunderland,0,0,D,0,0,13,7,4,1,14,12,7,6,2,1,0,0,2.0,3.4,4.33,1.95,3.5,3.75,1.9,3.45,3.8,2.0,3.3,3.8
E0,30/11/13,Cardiff,Arsenal,0,3,A,0,1,10,15,4,6,6,8,3,3,0,3,0,0,6.5,4.0,1.62,5.25,4.0,1.6,5.4,3.7,1.6,6.0,3.4,1.67
E0,30/11/13,Everton,Stoke,4,0,H,1,0,22,4,12,3,9,16,9,3,0,3,0,0,1.62,4.0,6.25,1.6,3.7,6.0,1.6,3.7,5.4,1.62,3.4,6.5
E0,30/11/13,Newcastle,West Brom,2,1,H,1,0,14,14,6,1,15,15,3,3,1,2,0,0,2.05,3.5,4.0,2.0,3.5,3.6,2.0,3.3,3.6,2.05,3.1,4.0
E0,30/11/13,Norwich,Crystal Palace,1,0,H,1,0,10,13,3,3,12,14,5,4,1,2,0,0,2.0,3.4,4.33,1.91,3.4,4.1,1.85,3.45,4.0,2.0,3.3,3.8
E0,30/11/13,West Ham,Fulham,3,0,H,0,0,23,10,12,0,11,8,6,3,3,2,0,0,1.91,3.5,4.6,1.87,3.4,4.25,1.85,3.45,4.0,1.95,3.1,4.5
E0,01/12/13,Chelsea,Southampton,3,1,H,0,1,16,9,7,1,15,14,8,4,1,4,0,0,1.57,4.2,6.5,1.53,4.0,6.25,1.4,4.4,7.3,1.57,3.8,6.0
E0,01/12/13,Hull,Liverpool,3,1,H,1,1,12,9,4,4,10,16,2,6,2,0,0,0,6.5,4.0,1.62,5.75,3.8,1.6,5.4,3.7,1.6,5.5,3.8,1.62
E0,01/12/13,Man City,Swansea,3,0,H,1,0,22,9,7,4,7,8,5,4,1,0,0,0,1.29,6.0,13.0,1.25,5.5,11.5,1.27,5.2,10.0,1.3,5.0,11.0
E0,01/12/13,Tottenham,Man United,2,2,D,1,1,10,8,4,3,9,15,7,7,1,3,0,0,2.8,3.5,2.63,2.75,3.3,2.5,2.6,3.2,2.6,2.7,3.1,2.7
E0,03/12/13,Crystal Palace,West Ham,1,0,H,1,0,10,11,5,2,10,9,3,4,1,2,0,0,3.25,3.3,2.4,2.9,3.2,2.4,2.6,3.2,2.6,3.1,3.1,2.4
E0,04/12/13,Arsenal,Hull,2,0,H,1,0,20,7,7,2,9,6,11,1,0,0,0,0,1.2,7.5,17.0,1.18,7.0,12.5,1.2,5.8,13.0,1.2,6.0,15.0
E0,04/12/13,Fulham,Tottenham,1,2,A,0,0,16,18,6,5,7,16,9,7,2,1,0,0,5.8,3.9,1.67,5.0,3.8,1.65,4.7,3.6,1.7,5.5,3.4,1.7
E0,04/12/13,Liverpool,Norwich,5,1,H,3,0,28,14,12,5,10,6,4,0,3,1,0,0,1.29,6.0,12.0,1.22,6.25,11.0,1.25,5.5,10.3,1.29,5.0,12.0
E0,04/12/13,Man United,Everton,0,1,A,0,0,18,15,6,4,12,12,7,4,2,0,0,0,1.73,3.75,5.5,1.7,3.6,5.0,1.65,3.6,5.1,1.75,3.4,5.0
