Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA
I1,02/09/12,Sampdoria,Siena,2,1,H,1.0,0.0,12.0,9.0,5.0,3.0,16.0,22.0,11.0,1.0,3.0,3.0,0.0,1.0,1.83,3.4,4.5,1.83,3.3,4.5,1.85,3.3,3.9,1.85,3.3,4.5
I1,02/09/12,Udinese,Juventus,1,4,A,0.0,2.0,10.0,21.0,1.0,10.0,11.0,19.0,3.0,5.0,3.0,3.0,1.0,0.0,5.0,3.5,1.73,5.25,3.5,1.75,3.8,3.4,1.85,4.33,3.4,1.85
I1,15/09/12,Milan,Atalanta,0,1,A,0.0,0.0,17.0,10.0,7.0,4.0,12.0,19.0,8.0,5.0,2.0,4.0,0.0,0.0,1.5,4.0,7.0,1.42,4.1,8.25,1.45,3.9,6.5,1.5,4.0,7.0
I1,15/09/12,Palermo,Cagliari,1,1,D,1.0,0.0,7.0,12.0,3.0,4.0,16.0,27.0,0.0,1.0,3.0,2.0,0.0,0.0,2.2,3.2,3.4,2.25,3.3,3.3,2.2,3.2,3.0,2.2,3.3,3.3
I1,16/09/12,Chievo,Lazio,1,3,A,0.0,2.0,11.0,12.0,2.0,6.0,11.0,20.0,10.0,1.0,3.0,2.0,0.0,0.0,2.8,3.1,2.6,2.85,3.2,2.45,2.7,3.05,2.5,2.9,3.2,2.5
I1,16/09/12,Fiorentina,Catania,2,0,H,1.0,0.0,15.0,8.0,7.0,4.0,15.0,16.0,5.0,3.0,3.0,2.0,0.0,0.0,1.91,3.3,4.2,1.83,3.45,4.25,1.85,3.3,3.9,1.91,3.5,4.0
I1,16/09/12,Genoa,Juventus,1,3,A,1.0,0.0,13.0,19.0,4.0,5.0,15.0,18.0,1.0,9.0,2.0,3.0,0.0,0.0,5.5,3.75,1.62,5.75,3.9,1.62,5.0,3.6,1.6,5.0,4.0,1.65
I1,16/09/12,Napoli,Parma,3,1,H,2.0,1.0,12.0,21.0,6.0,5.0,17.0,20.0,1.0,6.0,1.0,4.0,0.0,0.0,1.55,3.8,6.5,1.5,3.85,6.9,1.55,3.7,5.4,1.6,4.0,5.5
I1,16/09/12,Pescara,Sampdoria,2,3,A,0.0,1.0,15.0,10.0,6.0,5.0,18.0,18.0,7.0,2.0,3.0,2.0,0.0,0.0,2.8,3.1,2.6,2.85,3.1,2.5,2.65,3.05,2.55,2.88,3.2,2.5
I1,16/09/12,Roma,Bologna,2,3,A,2.0,0.0,14.0,15.0,7.0,6.0,17.0,23.0,3.0,8.0,5.0,3.0,0.0,0.0,1.4,4.75,7.5,1.37,4.75,7.7,1.37,4.2,7.2,1.4,4.75,7.0
I1,16/09/12,Siena,Udinese,2,2,D,0.0,2.0,14.0,9.0,6.0,4.0,20.0,15.0,3.0,2.0,2.0,2.0,0.0,1.0,2.5,3.2,2.88,2.45,3.15,2.9,2.5,3.05,2.7,2.5,3.2,2.9
I1,16/09/12,Torino,Inter,0,2,A,0.0,1.0,11.0,8.0,3.0,3.0,14.0,7.0,6.0,1.0,4.0,4.0,0.0,0.0,3.1,3.3,2.3,3.3,3.4,2.2,3.2,3.2,2.1,3.1,3.3,2.3
I1,22/09/12,Juventus,Chievo,2,0,H,0.0,0.0,27.0,6.0,9.0,2.0,13.0,9.0,6.0,3.0,0.0,1.0,0.0,0.0,1.29,5.25,10.0,1.28,5.05,11.0,1.28,5.0,9.0,1.36,4.33,10.0
I1,22/09/12,Parma,Fiorentina,1,1,D,0.0,1.0,12.0,12.0,3.0,3.0,24.0,11.0,2.0,4.0,4.0,3.0,1.0,0.0,2.4,3.2,3.0,2.5,3.3,2.95,2.3,3.1,2.9,2.62,3.1,2.8
I1,23/09/12,Atalanta,Palermo,1,0,H,0.0,0.0,10.0,11.0,2.0,2.0,12.0,21.0,6.0,5.0,4.0,3.0,0.0,0.0,1.83,3.4,4.5,1.85,3.6,4.5,1.85,3.3,3.9,1.83,3.2,4.8
I1,23/09/12,Bologna,Pescara,1,1,D,1.0,1.0,22.0,13.0,8.0,6.0,24.0,8.0,15.0,4.0,1.0,3.0,0.0,1.0,1.73,3.5,5.0,1.67,3.65,5.05,1.7,3.5,4.4,1.8,3.2,5.0
I1,23/09/12,Catania,Napoli,0,0,D,0.0,0.0,7.0,21.0,1.0,6.0,15.0,12.0,3.0,14.0,3.0,4.0,1.0,0.0,2.9,3.3,2.38,3.2,3.3,2.2,2.9,3.1,2.3,3.1,3.1,2.4
I1,23/09/12,Inter,Siena,0,2,A,0.0,0.0,23.0,8.0,11.0,3.0,15.0,8.0,10.0,8.0,1.0,4.0,0.0,0.0,1.4,4.33,8.5,1.4,4.2,8.5,1.4,4.1,7.0,1.5,4.0,7.0
I1,23/09/12,Lazio,Genoa,0,1,A,0.0,0.0,23.0,7.0,7.0,3.0,13.0,8.0,10.0,1.0,1.0,1.0,0.0,0.0,1.53,4.0,6.0,1.55,3.8,6.25,1.55,3.7,5.4,1.57,3.75,6.0
I1,23/09/12,Sampdoria,Torino,1,1,D,0.0,0.0,16.0,13.0,4.0,2.0,16.0,21.0,6.0,3.0,4.0,4.0,0.0,0.0,2.1,3.2,3.6,2.0,3.2,3.85,2.0,3.2,3.4,2.2,3.1,3.5
I1,23/09/12,Udinese,Milan,2,1,H,1.0,0.0,15.0,14.0,8.0,4.0,13.0,11.0,9.0,5.0,2.0,1.0,0.0,2.0,2.7,3.4,2.5,2.8,3.3,2.45,2.6,3.2,2.5,2.8,3.1,2.62
I1,25/09/12,Fiorentina,Juventus,0,0,D,0.0,0.0,17.0,8.0,2.0,2.0,16.0,10.0,2.0,2.0,3.0,1.0,0.0,0.0,3.6,3.25,2.1,3.6,3.3,2.05,3.2,3.2,2.1,3.75,3.1,2.1
I1,26/09/12,Catania,Atalanta,2,1,H,0.0,0.0,15.0,9.0,5.0,3.0,21.0,15.0,7.0,4.0,2.0,2.0,0.0,0.0,2.1,3.25,3.6,2.05,3.2,3.7,2.0,3.2,3.4,2.2,3.2,3.4
I1,26/09/12,Chievo,Inter,0,2,A,0.0,1.0,17.0,10.0,5.0,3.0,16.0,14.0,5.0,0.0,3.0,1.0,0.0,0.0,3.0,3.2,2.4,2.95,3.2,2.4,2.8,3.1,2.4,2.9,3.0,2.6
I1,26/09/12,Genoa,Parma,1,1,D,0.0,1.0,11.0,10.0,5.0,4.0,10.0,13.0,5.0,7.0,2.0,4.0,0.0,0.0,2.3,3.2,3.2,2.2,3.3,3.2,2.0,3.2,3.4,2.15,3.5,3.25
I1,26/09/12,Milan,Cagliari,2,0,H,1.0,0.0,17.0,19.0,3.0,2.0,22.0,12.0,8.0,4.0,3.0,2.0,0.0,1.0,1.62,3.6,6.0,1.62,3.7,5.5,1.6,3.6,5.0,1.67,3.4,6.0
I1,26/09/12,Napoli,Lazio,3,0,H,2.0,0.0,13.0,12.0,7.0,4.0,7.0,19.0,7.0,8.0,3.0,4.0,0.0,0.0,1.91,3.5,4.0,1.95,3.6,4.0,1.9,3.3,3.7,1.91,3.3,4.2
I1,26/09/12,Pescara,Palermo,1,0,H,0.0,0.0,11.0,15.0,4.0,7.0,12.0,13.0,4.0,3.0,4.0,2.0,0.0,1.0,2.5,3.25,2.8,2.45,3.3,2.8,2.4,3.15,2.75,2.45,3.3,2.88
I1,26/09/12,Roma,Sampdoria,1,1,D,1.0,0.0,22.0,7.0,7.0,2.0,17.0,21.0,12.0,3.0,3.0,0.0,0.0,1.0,1.62,4.1,5.0,1.7,4.0,5.0,1.65,3.5,4.6,1.67,4.0,4.6
I1,26/09/12,Torino,Udinese,0,0,D,0.0,0.0,13.0,6.0,2.0,3.0,11.0,16.0,5.0,5.0,1.0,0.0,0.0,0.0,2.3,3.2,3.2,2.35,3.3,3.2,2.4,3.1,2.8,2.3,3.2,3.2
I1,27/09/12,Siena,Bologna,1,0,H,0.0,0.0,8.0,14.0,3.0,7.0,18.0,20.0,6.0,11.0,4.0,2.0,0.0,0.0,2.2,3.1,3.5,2.15,3.2,3.4,2.1,3.0,3.4,2.15,3.25,3.5
I1,29/09/12,Juventus,Roma,4,1,H,3.0,0.0,20.0,12.0,8.0,3.0,18.0,14.0,5.0,3.0,3.0,4.0,0.0,0.0,1.67,4.0,4.75,1.7,4.1,4.75,1.65,3.5,4.6,1.7,3.6,5.0
I1,29/09/12,Parma,Milan,1,1,D,0.0,0.0,11.0,17.0,2.0,9.0,19.0,7.0,4.0,5.0,2.0,3.0,0.0,0.0,3.0,3.25,2.38,3.1,3.3,2.25,2.9,3.1,2.3,2.9,3.1,2.5
I1,30/09/12,Atalanta,Torino,1,5,A,1.0,1.0,16.0,18.0,2.0,9.0,14.0,17.0,7.0,7.0,2.0,1.0,0.0,0.0,2.1,3.2,3.6,2.1,3.2,3.55,2.1,3.1,3.3,2.25,3.1,3.4
I1,30/09/12,Bologna,Catania,4,0,H,2.0,0.0,16.0,16.0,9.0,7.0,25.0,23.0,6.0,9.0,1.0,2.0,0.0,1.0,2.4,3.3,2.9,2.4,3.2,2.95,2.2,3.1,3.1,2.5,3.1,2.9
I1,30/09/12,Cagliari,Pescara,1,2,A,0.0,0.0,20.0,9.0,11.0,4.0,22.0,22.0,8.0,0.0,2.0,5.0,1.0,0.0,1.73,3.5,5.0,1.7,3.55,5.0,1.8,3.4,4.0,1.75,3.4,5.0
I1,30/09/12,Inter,Fiorentina,2,1,H,2.0,1.0,15.0,14.0,6.0,5.0,19.0,15.0,7.0,10.0,4.0,3.0,0.0,1.0,2.1,3.3,3.5,2.1,3.4,3.7,1.9,3.3,3.7,2.25,3.1,3.4
I1,30/09/12,Lazio,Siena,2,1,H,2.0,0.0,10.0,9.0,4.0,3.0,19.0,11.0,5.0,4.0,2.0,2.0,0.0,0.0,1.57,3.8,6.0,1.63,3.65,5.5,1.65,3.5,4.6,1.67,3.5,5.5
I1,30/09/12,Palermo,Chievo,4,1,H,1.0,1.0,17.0,14.0,8.0,4.0,13.0,16.0,12.0,5.0,1.0,4.0,1.0,0.0,2.2,3.3,3.25,2.3,3.2,3.1,2.2,3.2,3.0,2.4,3.1,3.1
I1,30/09/12,Sampdoria,Napoli,0,1,A,0.0,0.0,9.0,15.0,2.0,4.0,18.0,14.0,6.0,5.0,4.0,3.0,1.0,0.0,3.4,3.4,2.1,3.5,3.5,2.15,3.1,3.1,2.2,3.5,3.1,2.2
I1,30/09/12,Udinese,Genoa,0,0,D,0.0,0.0,13.0,6.0,3.0,3.0,16.0,15.0,10.0,4.0,1.0,2.0,0.0,0.0,1.91,3.5,4.0,1.95,3.5,4.1,1.9,3.3,3.7,1.95,3.1,4.33
I1,06/10/12,Chievo,Sampdoria,2,1,H,1.0,0.0,12.0,8.0,7.0,2.0,25.0,14.0,3.0,4.0,2.0,2.0,0.0,0.0,2.5,3.1,2.9,2.5,3.1,2.85,2.5,3.2,2.7,2.45,3.1,3.0
I1,06/10/12,Genoa,Palermo,1,1,D,0.0,1.0,19.0,16.0,7.0,5.0,10.0,15.0,8.0,6.0,3.0,2.0,0.0,0.0,2.1,3.4,3.4,2.15,3.25,3.35,2.2,3.3,3.1,2.2,3.25,3.3
I1,07/10/12,Catania,Parma,2,0,H,1.0,0.0,12.0,17.0,6.0,1.0,15.0,25.0,2.0,10.0,1.0,5.0,0.0,1.0,2.1,3.4,3.4,2.2,3.4,3.5,2.0,3.3,3.6,2.15,3.25,3.4
I1,07/10/12,Fiorentina,Bologna,1,0,H,1.0,0.0,17.0,8.0,7.0,1.0,16.0,20.0,6.0,4.0,4.0,3.0,0.0,0.0,1.62,3.6,6.0,1.65,3.8,6.0,1.7,3.5,4.85,1.67,3.5,5.5
I1,07/10/12,Milan,Inter,0,1,A,0.0,1.0,20.0,7.0,5.0,3.0,20.0,9.0,6.0,3.0,5.0,2.0,0.0,1.0,2.38,3.3,2.9,2.6,3.3,2.85,2.6,3.15,2.65,2.45,3.3,2.88
I1,07/10/12,Napoli,Udinese,2,1,H,2.0,1.0,12.0,13.0,6.0,1.0,10.0,21.0,1.0,4.0,2.0,3.0,0.0,0.0,1.5,4.0,7.0,1.5,3.9,6.8,1.55,3.8,5.8,1.53,3.75,7.0
I1,07/10/12,Pescara,Lazio,0,3,A,0.0,3.0,13.0,15.0,4.0,6.0,12.0,14.0,8.0,2.0,2.0,0.0,0.0,0.0,4.2,3.3,1.91,3.85,3.4,1.93,3.6,3.3,2.0,4.0,3.3,1.95
I1,07/10/12,Roma,Atalanta,2,0,H,1.0,0.0,25.0,16.0,7.0,4.0,11.0,13.0,6.0,5.0,2.0,3.0,0.0,0.0,1.5,4.33,6.0,1.5,4.1,6.25,1.5,3.9,6.3,1.53,4.0,6.0
I1,07/10/12,Siena,Juventus,1,2,A,1.0,1.0,6.0,16.0,3.0,8.0,24.0,19.0,2.0,8.0,7.0,3.0,0.0,0.0,6.5,3.8,1.53,6.5,4.0,1.5,5.8,3.7,1.57,6.5,4.0,1.5
I1,07/10/12,Torino,Cagliari,0,1,A,0.0,0.0,9.0,14.0,2.0,2.0,9.0,19.0,10.0,5.0,1.0,3.0,0.0,0.0,1.85,3.4,4.33,1.87,3.25,4.4,1.9,3.35,3.9,1.85,3.3,4.5
I1,20/10/12,Juventus,Napoli,2,0,H,0.0,0.0,14.0,4.0,5.0,1.0,19.0,22.0,7.0,4.0,4.0,3.0,0.0,0.0,1.7,3.6,5.0,1.73,3.7,4.5,1.8,3.4,4.35,1.75,3.5,4.75
I1,20/10/12,Lazio,Milan,3,2,H,2.0,0.0,11.0,12.0,8.0,6.0,14.0,6.0,6.0,5.0,2.0,3.0,0.0,0.0,2.25,3.4,3.1,2.35,3.25,2.95,2.3,3.2,3.0,2.4,3.2,3.0
I1,21/10/12,Atalanta,Siena,2,1,H,0.0,0.0,9.0,3.0,4.0,1.0,17.0,20.0,4.0,4.0,2.0,3.0,1.0,0.0,2.0,3.2,4.0,2.0,3.1,4.0,2.1,3.2,3.4,2.05,3.2,3.8
I1,21/10/12,Cagliari,Bologna,1,0,H,0.0,0.0,8.0,16.0,2.0,1.0,21.0,15.0,5.0,4.0,1.0,2.0,0.0,0.0,2.0,3.3,3.8,2.0,3.15,3.95,1.95,3.2,3.9,2.0,3.25,3.9
I1,21/10/12,Chievo,Fiorentina,1,1,D,1.0,1.0,8.0,16.0,2.0,2.0,12.0,17.0,2.0,9.0,2.0,3.0,0.0,0.0,3.1,3.1,2.38,3.0,3.1,2.4,3.0,3.2,2.3,3.0,3.2,2.4
I1,21/10/12,Genoa,Roma,2,4,A,2.0,2.0,10.0,17.0,4.0,7.0,15.0,13.0,5.0,9.0,4.0,1.0,0.0,0.0,3.3,3.6,2.05,3.0,3.7,2.15,3.0,3.4,2.2,3.0,3.75,2.15
I1,21/10/12,Inter,Catania,2,0,H,1.0,0.0,14.0,9.0,8.0,2.0,15.0,12.0,5.0,4.0,0.0,1.0,0.0,0.0,1.57,3.8,6.0,1.53,3.95,6.15,1.55,3.8,5.8,1.57,3.75,6.0
I1,21/10/12,Palermo,Torino,0,0,D,0.0,0.0,23.0,12.0,7.0,6.0,12.0,19.0,7.0,2.0,1.0,4.0,0.0,0.0,2.1,3.3,3.5,2.15,3.2,3.4,2.0,3.2,3.75,2.1,3.25,3.5
I1,21/10/12,Parma,Sampdoria,2,1,H,1.0,0.0,19.0,7.0,8.0,1.0,20.0,17.0,4.0,4.0,2.0,3.0,0.0,1.0,2.15,3.25,3.4,2.1,3.15,3.6,2.1,3.2,3.4,2.15,3.2,3.5
I1,21/10/12,Udinese,Pescara,1,0,H,0.0,0.0,18.0,12.0,5.0,6.0,9.0,18.0,5.0,8.0,0.0,3.0,1.0,0.0,1.5,4.0,7.0,1.5,4.0,6.5,1.55,3.8,5.8,1.5,4.0,6.5
I1,27/10/12,Milan,Genoa,1,0,H,0.0,0.0,12.0,7.0,2.0,3.0,8.0,17.0,9.0,0.0,1.0,2.0,0.0,0.0,1.5,4.0,7.0,1.53,3.9,6.25,1.53,3.8,6.1,1.57,3.75,6.0
I1,27/10/12,Siena,Palermo,0,0,D,0.0,0.0,9.0,15.0,1.0,5.0,13.0,9.0,4.0,4.0,3.0,2.0,0.0,0.0,2.2,3.2,3.4,2.2,3.2,3.3,2.1,3.2,3.4,2.2,3.2,3.4
I1,28/10/12,Bologna,Inter,1,3,A,0.0,1.0,13.0,13.0,3.0,6.0,16.0,14.0,6.0,2.0,3.0,3.0,0.0,0.0,3.6,3.2,2.1,3.65,3.25,2.05,3.9,3.35,1.9,3.8,3.3,2.0
I1,28/10/12,Catania,Juventus,0,1,A,0.0,0.0,9.0,19.0,0.0,9.0,20.0,16.0,3.0,7.0,4.0,3.0,1.0,0.0,5.0,3.5,1.73,4.75,3.7,1.7,5.3,3.5,1.65,5.25,3.5,1.7
I1,28/10/12,Fiorentina,Lazio,2,0,H,1.0,0.0,16.0,8.0,8.0,2.0,17.0,19.0,4.0,3.0,3.0,3.0,0.0,2.0,2.1,3.25,3.5,2.15,3.2,3.4,2.2,3.2,3.2,2.2,3.2,3.4
I1,28/10/12,Napoli,Chievo,1,0,H,0.0,0.0,21.0,4.0,6.0,0.0,5.0,17.0,4.0,6.0,1.0,2.0,0.0,1.0,1.4,4.33,8.5,1.37,4.5,8.5,1.35,4.7,7.9,1.36,4.5,9.0
I1,28/10/12,Pescara,Atalanta,0,0,D,0.0,0.0,18.0,15.0,4.0,4.0,19.0,15.0,4.0,8.0,3.0,2.0,0.0,1.0,2.9,3.1,2.5,2.75,3.2,2.55,2.7,3.2,2.5,2.7,3.2,2.6
I1,28/10/12,Roma,Udinese,2,3,A,2.0,1.0,23.0,14.0,5.0,7.0,13.0,15.0,4.0,2.0,3.0,4.0,1.0,0.0,1.57,4.33,5.0,1.55,4.25,5.25,1.57,3.7,5.8,1.57,4.0,5.5
I1,28/10/12,Sampdoria,Cagliari,0,1,A,0.0,0.0,21.0,11.0,3.0,4.0,14.0,25.0,10.0,6.0,2.0,6.0,0.0,0.0,2.1,3.2,3.6,2.1,3.2,3.55,2.0,3.2,3.75,2.05,3.25,3.75
I1,28/10/12,Torino,Parma,1,3,A,0.0,0.0,11.0,13.0,4.0,5.0,12.0,10.0,4.0,4.0,1.0,3.0,1.0,0.0,2.2,3.1,3.5,2.15,3.15,3.5,2.1,3.1,3.5,2.1,3.2,3.6
I1,30/10/12,Palermo,Milan,2,2,D,1.0,0.0,13.0,16.0,4.0,8.0,15.0,15.0,1.0,7.0,2.0,4.0,0.0,0.0,3.2,3.3,2.25,3.1,3.4,2.35,3.1,3.1,2.3,3.1,3.1,2.38
I1,31/10/12,Atalanta,Napoli,1,0,H,1.0,0.0,9.0,18.0,1.0,7.0,11.0,8.0,2.0,9.0,2.0,3.0,0.0,0.0,3.5,3.3,2.1,3.7,3.4,2.1,3.8,3.3,1.95,3.75,3.2,2.1
I1,31/10/12,Cagliari,Siena,4,2,H,3.0,1.0,20.0,9.0,8.0,4.0,11.0,12.0,6.0,4.0,2.0,2.0,0.0,1.0,1.91,3.3,4.2,1.95,3.4,4.25,1.95,3.25,3.85,1.95,3.25,4.0
I1,31/10/12,Chievo,Pescara,2,0,H,0.0,0.0,18.0,5.0,7.0,3.0,15.0,17.0,2.0,1.0,1.0,3.0,0.0,1.0,1.73,3.5,5.0,1.75,3.6,5.25,1.8,3.4,4.35,1.75,3.4,5.0
I1,31/10/12,Inter,Sampdoria,3,2,H,0.0,1.0,17.0,6.0,5.0,2.0,15.0,11.0,1.0,2.0,1.0,1.0,0.0,2.0,1.5,4.0,7.0,1.5,4.33,7.0,1.45,4.0,7.0,1.5,4.0,7.0
I1,31/10/12,Juventus,Bologna,2,1,H,0.0,0.0,25.0,9.0,12.0,1.0,12.0,17.0,10.0,5.0,1.0,3.0,0.0,0.0,1.25,5.5,12.0,1.25,5.35,12.0,1.25,5.5,10.3,1.25,5.5,13.0
I1,31/10/12,Lazio,Torino,1,1,D,0.0,1.0,16.0,12.0,4.0,4.0,22.0,19.0,5.0,1.0,3.0,1.0,0.0,0.0,1.73,3.6,4.75,1.75,3.6,5.25,1.6,3.6,5.6,1.75,3.3,5.5
I1,31/10/12,Parma,Roma,3,2,H,2.0,1.0,18.0,12.0,6.0,7.0,23.0,7.0,8.0,4.0,1.0,1.0,1.0,0.0,2.8,3.5,2.38,2.9,3.7,2.35,3.0,3.2,2.3,2.88,3.3,2.4
I1,31/10/12,Udinese,Catania,2,2,D,1.0,0.0,15.0,16.0,6.0,5.0,17.0,15.0,3.0,1.0,2.0,3.0,0.0,0.0,1.85,3.5,4.2,1.91,3.5,4.33,1.85,3.4,4.1,1.91,3.4,4.2
I1,01/11/12,Genoa,Fiorentina,0,1,A,0.0,1.0,8.0,13.0,3.0,6.0,23.0,13.0,4.0,6.0,5.0,3.0,0.0,0.0,3.1,3.25,2.3,3.2,3.3,2.35,2.9,3.15,2.4,3.2,3.3,2.25
I1,03/11/12,Juventus,Inter,1,3,A,1.0,0.0,14.0,16.0,7.0,6.0,22.0,10.0,3.0,3.0,4.0,2.0,0.0,0.0,1.65,3.6,5.5,1.72,3.9,5.0,1.75,3.4,4.65,1.73,3.5,5.0
I1,03/11/12,Milan,Chievo,5,1,H,3.0,1.0,20.0,8.0,8.0,3.0,9.0,13.0,3.0,3.0,0.0,2.0,0.0,0.0,1.44,4.33,7.0,1.45,4.2,7.0,1.45,4.0,7.0,1.5,4.0,7.0
I1,04/11/12,Bologna,Udinese,1,1,D,0.0,0.0,6.0,11.0,2.0,2.0,18.0,24.0,3.0,4.0,4.0,3.0,0.0,0.0,2.25,3.2,3.3,2.3,3.2,3.1,2.4,3.15,2.9,2.3,3.2,3.2
I1,04/11/12,Catania,Lazio,4,0,H,3.0,0.0,18.0,12.0,5.0,3.0,19.0,16.0,7.0,6.0,1.0,0.0,0.0,0.0,2.4,3.2,3.0,2.55,3.4,2.85,2.5,3.1,2.8,2.6,3.0,2.9
I1,04/11/12,Fiorentina,Cagliari,4,1,H,1.0,1.0,11.0,7.0,4.0,3.0,20.0,25.0,4.0,1.0,2.0,1.0,0.0,0.0,1.57,3.6,6.5,1.57,3.7,6.15,1.6,3.6,5.6,1.62,3.6,6.0
I1,04/11/12,Napoli,Torino,1,1,D,1.0,0.0,12.0,10.0,2.0,4.0,19.0,15.0,5.0,11.0,3.0,5.0,0.0,0.0,1.5,4.0,7.0,1.53,3.85,6.35,1.57,3.7,5.8,1.44,4.2,7.5
I1,04/11/12,Pescara,Parma,2,0,H,0.0,0.0,9.0,19.0,3.0,5.0,15.0,15.0,7.0,7.0,2.0,3.0,0.0,0.0,3.4,3.1,2.25,3.25,3.25,2.2,3.1,3.1,2.3,3.3,3.1,2.3
