Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA
SP1,19/09/15,Eibar,Ath Madrid,0,2,A,0,0,9,14,3,6,13,7,1,4,2,1,0,0,7.0,3.75,1.57,6.75,3.7,1.6,5.1,3.6,1.65,6.5,3.5,1.62
SP1,19/09/15,Real Madrid,Granada,1,0,H,0,0,20,12,10,3,9,15,10,1,1,3,0,0,1.06,15.0,26.0,1.07,13.0,34.0,1.05,11.0,25.0,1.08,11.0,34.0
SP1,19/09/15,Sociedad,Espanol,2,3,A,1,1,10,18,3,6,15,16,7,6,2,3,1,0,2.0,3.4,4.0,2.0,3.1,4.1,2.0,3.3,3.6,2.0,3.2,4.0
SP1,19/09/15,Valencia,Betis,0,0,D,0,0,22,3,5,1,17,15,7,1,4,2,0,1,1.5,4.33,6.5,1.5,4.4,6.75,1.5,4.0,6.1,1.53,4.0,6.5
SP1,20/09/15,Barcelona,Levante,4,1,H,0,0,21,11,8,4,8,16,4,4,0,1,0,0,1.06,12.0,29.0,1.07,10.5,26.0,1.07,9.5,22.0,1.08,11.0,34.0
SP1,20/09/15,La Coruna,Sp Gijon,2,3,A,2,3,19,4,9,4,11,16,8,3,3,3,0,0,2.05,3.1,4.2,2.05,3.3,3.6,2.0,3.3,3.6,2.0,3.2,4.0
SP1,20/09/15,Las Palmas,Vallecano,0,1,A,0,1,8,17,2,6,13,19,3,5,3,5,0,0,1.91,3.5,4.0,1.9,3.5,3.9,2.0,3.3,3.6,1.91,3.5,4.0
SP1,20/09/15,Sevilla,Celta,1,2,A,0,2,13,15,5,5,16,16,5,5,3,5,0,1,1.8,3.75,4.33,1.83,3.7,4.5,1.85,3.45,4.0,1.83,3.5,4.33
SP1,20/09/15,Villarreal,Ath Bilbao,3,1,H,1,0,14,11,7,2,17,6,9,4,4,4,0,0,2.0,3.5,3.75,2.0,3.3,3.7,1.9,3.45,3.8,2.0,3.2,4.0
SP1,22/09/15,Ath Madrid,Getafe,2,0,H,1,0,12,6,3,2,14,10,6,1,3,2,0,0,1.25,5.5,15.0,1.25,5.5,14.5,1.25,5.5,10.3,1.25,5.5,13.0
SP1,22/09/15,Espanol,Valencia,1,0,H,1,0,17,10,5,4,22,14,7,6,5,7,0,0,3.25,3.25,2.3,3.1,3.3,2.35,2.9,3.3,2.3,3.2,3.1,2.38
SP1,22/09/15,Granada,Sociedad,0,3,A,0,2,11,8,1,5,20,18,4,3,5,4,0,0,2.4,3.1,3.2,2.45,3.1,2.95,2.4,3.2,2.85,2.45,3.0,3.1
SP1,23/09/15,Ath Bilbao,Real Madrid,1,2,A,0,1,11,22,5,6,17,10,6,8,4,3,0,0,5.25,4.2,1.62,5.5,4.1,1.6,4.8,4.1,1.6,6.0,3.75,1.6
SP1,23/09/15,Celta,Barcelona,4,1,H,2,0,18,18,5,7,19,4,5,10,2,2,0,0,6.5,4.5,1.5,6.0,4.2,1.55,5.2,4.2,1.55,6.0,4.5,1.5
SP1,23/09/15,Las Palmas,Sevilla,2,0,H,1,0,12,17,4,3,9,13,5,5,3,4,0,0,3.3,3.4,2.2,3.4,3.3,2.2,2.9,3.3,2.3,3.4,3.3,2.15
SP1,23/09/15,Levante,Eibar,2,2,D,0,1,12,10,2,4,13,23,4,7,2,5,0,0,2.38,3.1,3.25,2.5,3.0,2.95,2.4,3.2,2.85,2.5,2.9,3.2
SP1,23/09/15,Malaga,Villarreal,0,1,A,0,0,15,9,4,3,18,14,8,5,2,3,0,0,2.63,3.3,2.75,2.65,3.2,2.65,2.6,3.2,2.6,2.7,3.1,2.7
SP1,23/09/15,Vallecano,Sp Gijon,2,1,H,1,0,18,5,6,2,14,17,4,4,2,1,0,1,2.25,3.4,3.2,2.25,3.4,3.0,2.2,3.3,3.1,2.15,3.5,3.25
SP1,24/09/15,Betis,La Coruna,1,2,A,0,0,9,8,2,3,11,22,3,4,3,5,0,0,2.25,3.3,3.3,2.25,3.1,3.25,2.0,3.3,3.6,2.2,3.2,3.4
SP1,25/09/15,Valencia,Granada,1,0,H,1,0,12,18,5,3,19,20,11,3,3,3,0,0,1.45,4.5,7.5,1.48,4.33,7.0,1.5,4.0,6.1,1.44,4.2,8.0
SP1,26/09/15,Barcelona,Las Palmas,2,1,H,1,0,18,10,6,6,12,23,3,4,2,4,0,0,1.08,11.0,26.0,1.09,11.5,21.0,1.1,8.0,20.0,1.1,9.0,26.0
SP1,26/09/15,Eibar,Celta,1,1,D,1,0,10,9,3,2,25,16,4,4,5,4,0,0,3.75,3.4,2.05,3.5,3.25,2.1,3.6,3.3,2.0,3.75,3.2,2.1
SP1,26/09/15,Real Madrid,Malaga,0,0,D,0,0,31,12,9,3,11,10,12,6,4,4,0,1,1.11,10.0,21.0,1.13,8.75,20.0,1.12,8.0,16.0,1.14,7.0,21.0
SP1,26/09/15,Sevilla,Vallecano,3,2,H,2,0,17,18,8,5,9,18,6,5,1,2,0,1,1.44,4.75,7.0,1.5,4.33,6.5,1.5,4.0,6.1,1.5,4.0,7.0
SP1,26/09/15,Villarreal,Ath Madrid,1,0,H,1,0,5,9,2,4,11,15,1,5,2,2,0,0,2.9,3.1,2.6,2.9,3.1,2.6,2.7,3.1,2.6,2.9,3.0,2.62
SP1,27/09/15,Getafe,Levante,3,0,H,0,0,15,10,8,3,11,10,4,4,2,3,0,0,1.95,3.3,4.2,1.95,3.25,4.0,2.0,3.3,3.6,2.0,3.2,3.75
SP1,27/09/15,La Coruna,Espanol,3,0,H,2,0,14,7,5,3,11,11,7,5,4,3,0,1,2.1,3.3,3.75,2.1,3.25,3.5,2.1,3.3,3.3,2.1,3.2,3.75
SP1,27/09/15,Sociedad,Ath Bilbao,0,0,D,0,0,14,9,4,2,15,19,4,2,3,4,0,0,2.4,3.2,3.0,2.5,3.2,2.8,2.5,3.2,2.75,2.6,3.1,2.8
SP1,27/09/15,Sp Gijon,Betis,1,2,A,1,0,19,13,10,5,11,9,10,4,1,1,0,0,2.3,3.2,3.3,2.3,3.1,3.2,2.3,3.2,3.0,2.3,3.1,3.3
SP1,02/10/15,Celta,Getafe,0,0,D,0,0,18,8,7,2,11,18,9,1,1,5,0,0,1.44,4.5,7.5,1.5,4.1,6.25,1.55,4.0,5.5,1.5,4.0,7.0
SP1,03/10/15,Espanol,Sp Gijon,1,2,A,0,1,13,12,9,2,17,16,9,1,3,3,0,0,2.0,3.3,4.0,2.0,3.2,3.9,1.9,3.45,3.8,2.05,3.1,4.0
SP1,03/10/15,Granada,La Coruna,1,1,D,0,1,10,14,3,3,13,21,2,5,1,3,0,0,2.6,3.2,2.8,2.6,3.0,2.85,2.6,3.2,2.6,2.62,3.1,2.8
SP1,03/10/15,Las Palmas,Eibar,0,2,A,0,1,18,9,4,4,5,16,3,2,2,2,0,0,2.1,3.3,3.75,2.1,3.0,3.8,2.1,3.3,3.3,2.1,3.2,3.75
SP1,03/10/15,Malaga,Sociedad,3,1,H,2,1,11,13,7,5,15,16,2,4,3,2,1,0,2.38,3.1,3.3,2.4,3.1,3.0,2.4,3.3,2.75,2.4,3.1,3.1
SP1,03/10/15,Sevilla,Barcelona,2,1,H,0,0,12,28,5,9,16,16,7,9,5,3,0,0,4.0,3.6,1.91,4.2,3.5,1.9,3.5,3.4,2.0,4.33,3.1,1.95
SP1,04/10/15,Ath Bilbao,Valencia,3,1,H,1,1,16,9,7,4,12,9,11,4,0,4,0,0,2.3,3.3,3.2,2.3,3.4,3.2,2.3,3.3,2.9,2.4,3.1,3.1
SP1,04/10/15,Ath Madrid,Real Madrid,1,1,D,0,1,18,9,4,2,19,12,5,1,6,4,0,0,3.2,3.3,2.3,3.1,3.1,2.45,2.75,3.2,2.5,2.9,3.1,2.5
SP1,04/10/15,Levante,Villarreal,1,0,H,0,0,15,3,5,2,15,17,8,2,4,3,0,1,4.33,3.4,1.91,4.4,3.5,1.85,4.2,3.5,1.8,4.33,3.1,1.95
SP1,04/10/15,Vallecano,Betis,0,2,A,0,1,23,9,9,6,13,14,8,3,4,2,0,0,2.2,3.5,3.2,2.1,3.4,3.3,2.2,3.2,3.2,2.15,3.5,3.2
SP1,17/10/15,Barcelona,Vallecano,5,2,H,2,1,14,22,9,8,8,15,7,10,1,2,0,0,1.14,9.0,15.0,1.17,8.25,13.5,1.17,6.5,14.0,1.17,7.0,17.0
SP1,17/10/15,Betis,Espanol,1,3,A,0,1,21,13,6,4,18,21,4,3,2,4,0,0,2.0,3.3,4.0,2.1,3.2,3.6,2.0,3.3,3.6,2.1,3.2,3.75
SP1,17/10/15,Eibar,Sevilla,1,1,D,1,0,14,15,4,5,16,9,2,5,3,3,0,0,3.6,3.4,2.1,3.4,3.3,2.2,3.2,3.2,2.2,3.5,3.1,2.2
SP1,17/10/15,Real Madrid,Levante,3,0,H,2,0,20,15,6,5,8,10,4,4,1,4,0,0,1.08,12.0,23.0,1.1,10.5,23.0,1.07,9.5,22.0,1.1,9.0,26.0
SP1,17/10/15,Valencia,Malaga,3,0,H,2,0,6,10,3,3,18,21,6,8,3,3,0,0,1.62,3.75,6.0,1.65,3.8,5.5,1.6,3.7,5.4,1.67,3.4,6.0
SP1,18/10/15,Getafe,Las Palmas,4,0,H,2,0,14,16,7,3,18,15,5,1,2,1,0,1,2.15,3.2,3.6,2.15,3.1,3.6,2.1,3.3,3.3,2.2,3.1,3.5
SP1,18/10/15,La Coruna,Ath Bilbao,2,2,D,0,1,16,7,3,2,8,18,4,6,2,2,0,0,2.7,3.1,2.8,2.75,2.95,2.9,2.6,3.2,2.6,2.7,3.0,2.8
SP1,18/10/15,Sociedad,Ath Madrid,0,2,A,0,1,11,7,1,3,14,11,5,2,4,5,2,0,4.0,3.2,2.05,3.7,3.25,2.1,3.3,3.3,2.1,4.2,3.0,2.05
SP1,18/10/15,Villarreal,Celta,1,2,A,0,1,12,13,3,2,10,12,7,4,1,3,1,0,2.0,3.5,3.75,2.05,3.4,3.5,2.0,3.3,3.6,2.1,3.2,3.75
SP1,19/10/15,Sp Gijon,Granada,3,3,D,1,2,16,14,6,7,10,13,6,1,3,4,0,2,2.0,3.2,4.2,2.05,3.2,3.7,2.1,3.1,3.5,2.05,3.1,4.0
SP1,23/10/15,Vallecano,Espanol,3,0,H,1,0,13,9,7,3,15,11,6,5,2,1,1,1,2.2,3.4,3.2,2.25,3.5,3.2,2.3,3.3,2.9,2.2,3.4,3.2
SP1,24/10/15,Celta,Real Madrid,1,3,A,0,2,17,14,7,8,17,16,5,7,4,1,1,0,3.8,3.8,1.91,3.9,3.9,1.95,3.8,3.6,1.85,3.75,3.5,1.95
SP1,24/10/15,Granada,Betis,1,1,D,1,1,17,7,7,2,8,11,3,3,3,3,0,0,2.3,3.25,3.25,2.35,3.25,3.0,2.4,3.3,2.75,2.4,3.1,3.1
SP1,24/10/15,Malaga,La Coruna,2,0,H,0,0,9,10,4,1,11,10,3,5,0,1,0,0,2.25,3.25,3.4,2.35,3.1,3.1,2.2,3.2,3.2,2.38,3.1,3.1
SP1,24/10/15,Sevilla,Getafe,5,0,H,2,0,22,6,13,0,18,15,7,3,1,1,0,1,1.44,4.33,8.0,1.48,4.33,7.0,1.5,4.0,6.1,1.5,4.0,7.0
SP1,25/10/15,Ath Madrid,Valencia,2,1,H,2,0,16,6,8,1,26,10,9,2,4,4,0,0,1.57,3.8,6.5,1.57,4.0,6.5,1.65,3.7,4.9,1.62,3.3,7.0
SP1,25/10/15,Barcelona,Eibar,3,1,H,1,1,14,7,5,5,14,18,6,2,3,5,1,0,1.11,10.0,19.0,1.11,9.5,21.0,1.1,8.0,20.0,1.14,7.0,21.0
SP1,25/10/15,Las Palmas,Villarreal,0,0,D,0,0,6,5,2,0,12,14,6,6,1,2,0,0,3.5,3.25,2.2,3.25,3.25,2.2,3.3,3.3,2.1,3.5,3.1,2.2
SP1,25/10/15,Levante,Sociedad,0,4,A,0,2,13,13,3,6,24,15,10,3,4,3,1,0,2.63,3.2,2.8,2.7,3.0,2.75,2.6,3.2,2.6,2.7,3.1,2.7
SP1,26/10/15,Ath Bilbao,Sp Gijon,3,0,H,2,0,20,6,6,0,8,15,9,3,1,3,0,0,1.53,4.0,7.0,1.55,4.0,6.5,1.6,3.7,5.4,1.57,3.5,7.0
SP1,30/10/15,La Coruna,Ath Madrid,1,1,D,0,1,7,12,3,3,4,9,1,5,2,0,0,0,5.5,3.4,1.7,5.75,3.6,1.7,4.5,3.5,1.75,5.0,3.5,1.73
SP1,31/10/15,Getafe,Barcelona,0,2,A,0,1,6,14,0,6,10,3,3,5,3,0,0,0,10.0,5.75,1.29,8.75,5.5,1.3,8.0,5.0,1.33,9.0,5.0,1.33
SP1,31/10/15,Real Madrid,Las Palmas,3,1,H,3,1,17,8,11,5,12,9,6,3,0,3,0,0,1.09,11.0,23.0,1.1,9.25,18.0,1.05,11.0,25.0,1.1,9.0,26.0
SP1,31/10/15,Sociedad,Celta,2,3,A,2,1,20,16,5,8,9,12,8,7,2,5,0,0,2.7,3.2,2.75,2.7,3.2,2.75,2.6,3.2,2.6,2.7,3.1,2.7
SP1,31/10/15,Valencia,Levante,3,0,H,0,0,13,10,6,5,19,21,5,5,2,3,0,0,1.44,4.5,7.5,1.45,4.1,7.5,1.4,4.4,7.3,1.44,4.2,8.0
SP1,31/10/15,Villarreal,Sevilla,2,1,H,1,0,11,6,5,3,17,14,7,5,5,3,0,0,2.25,3.4,3.25,2.25,3.4,3.25,2.2,3.3,3.1,2.25,3.1,3.4
SP1,01/11/15,Betis,Ath Bilbao,1,3,A,0,2,11,23,3,9,9,13,7,9,2,4,0,0,3.25,3.25,2.3,3.2,3.0,2.35,2.9,3.3,2.3,3.2,3.2,2.3
SP1,01/11/15,Eibar,Vallecano,1,0,H,1,0,12,6,1,2,17,11,2,6,2,3,0,0,2.2,3.4,3.3,2.2,3.3,3.2,2.1,3.3,3.3,2.15,3.1,3.6
SP1,01/11/15,Espanol,Granada,1,1,D,0,0,10,9,4,5,16,19,5,6,1,6,1,0,2.0,3.3,4.0,2.0,3.3,3.8,2.0,3.3,3.6,2.0,3.2,4.0
SP1,01/11/15,Sp Gijon,Malaga,1,0,H,1,0,8,13,6,5,11,8,7,5,1,3,0,0,2.38,3.2,3.2,2.4,3.0,3.1,2.3,3.2,3.0,2.4,3.1,3.1
SP1,06/11/15,Las Palmas,Sociedad,2,0,H,1,0,8,11,4,6,17,14,0,8,1,4,0,0,2.75,3.1,2.75,2.7,3.2,2.75,2.5,3.3,2.65,2.7,3.1,2.7
SP1,07/11/15,Celta,Valencia,1,5,A,1,2,17,9,3,5,16,27,15,5,1,3,0,0,1.85,3.75,4.2,1.85,3.6,4.0,2.0,3.3,3.6,1.85,3.75,4.0
SP1,07/11/15,Eibar,Getafe,3,1,H,2,1,16,10,7,4,13,9,5,7,3,1,0,1,2.1,3.25,3.75,2.1,3.0,3.8,2.1,3.2,3.4,2.1,3.0,4.0
SP1,07/11/15,Levante,La Coruna,1,1,D,0,1,15,9,5,5,13,10,9,5,4,2,0,0,2.6,3.1,2.9,2.6,3.1,2.75,2.6,3.2,2.6,2.7,3.1,2.7
SP1,07/11/15,Malaga,Betis,0,1,A,0,0,12,7,5,2,16,12,6,3,2,5,0,0,1.95,3.5,4.0,1.95,3.3,3.9,2.1,3.3,3.3,2.0,3.2,4.0
SP1,07/11/15,Vallecano,Granada,2,1,H,2,0,7,8,2,2,15,14,4,1,2,3,1,0,1.95,3.5,4.0,1.91,3.4,4.0,1.9,3.45,3.8,1.91,3.4,4.0
SP1,08/11/15,Ath Bilbao,Espanol,2,1,H,1,0,8,5,2,1,17,25,4,5,2,6,0,0,1.44,4.5,7.5,1.45,4.25,7.25,1.55,4.0,5.5,1.44,4.33,7.0
SP1,08/11/15,Ath Madrid,Sp Gijon,1,0,H,0,0,15,9,3,2,14,15,5,1,4,3,0,0,1.2,6.5,17.0,1.22,5.5,14.0,1.22,5.5,12.0,1.25,5.0,15.0
SP1,08/11/15,Barcelona,Villarreal,3,0,H,0,0,20,5,9,2,12,19,7,2,5,3,0,0,1.3,5.5,10.0,1.33,5.25,9.0,1.25,6.0,9.0,1.36,4.5,9.0
SP1,08/11/15,Sevilla,Real Madrid,3,2,H,1,1,14,28,5,10,13,11,4,6,1,1,0,0,3.6,4.0,1.91,3.9,3.8,1.91,3.8,3.8,1.8,4.0,3.4,1.91
SP1,21/11/15,Espanol,Malaga,2,0,H,2,0,7,14,3,5,20,16,3,8,3,2,0,0,2.4,3.2,3.1,2.4,3.1,3.0,2.5,3.2,2.75,2.4,3.1,3.1
SP1,21/11/15,La Coruna,Celta,2,0,H,1,0,5,6,2,4,16,13,2,10,6,3,0,0,3.3,3.4,2.2,3.1,3.3,2.25,2.9,3.3,2.3,3.2,3.3,2.25
SP1,21/11/15,Real Madrid,Barcelona,0,4,A,0,2,13,18,7,7,13,10,10,4,3,2,1,0,2.5,3.75,2.8,2.5,3.4,2.8,2.4,3.5,2.75,2.5,3.3,2.8
SP1,21/11/15,Sociedad,Sevilla,2,0,H,0,0,14,12,7,5,6,14,7,5,2,1,0,0,2.63,3.3,2.7,2.7,3.3,2.7,2.65,3.3,2.5,2.7,3.1,2.7
SP1,21/11/15,Valencia,Las Palmas,1,1,D,1,0,9,18,3,7,22,12,1,8,3,3,0,0,1.44,4.2,7.5,1.5,4.25,6.75,1.4,4.4,7.3,1.53,3.8,7.0
SP1,22/11/15,Betis,Ath Madrid,0,1,A,0,1,6,11,3,4,12,8,2,6,1,4,0,0,5.5,3.8,1.67,5.25,3.8,1.67,4.7,3.6,1.7,5.5,3.6,1.67
SP1,22/11/15,Granada,Ath Bilbao,2,0,H,1,0,8,11,1,6,21,15,2,7,6,3,0,0,3.75,3.3,2.1,3.5,3.25,2.1,3.6,3.3,2.0,3.75,3.2,2.1
SP1,22/11/15,Sp Gijon,Levante,0,3,A,0,3,13,13,2,6,15,15,5,3,4,5,0,0,2.2,3.2,3.5,2.2,3.2,3.3,2.1,3.3,3.3,2.2,3.3,3.3
SP1,22/11/15,Villarreal,Eibar,1,1,D,0,1,12,17,5,7,8,13,12,6,3,2,0,1,1.53,4.0,7.0,1.53,3.7,7.0,1.55,3.9,5.6,1.53,3.8,7.0
SP1,23/11/15,Getafe,Vallecano,1,1,D,0,0,15,8,8,4,20,15,5,7,5,4,0,0,2.4,3.3,3.0,2.4,3.25,2.9,2.3,3.2,3.0,2.4,3.2,3.0
SP1,27/11/15,Levante,Betis,0,1,A,0,1,14,11,1,5,12,15,7,4,6,4,1,1,2.05,3.4,3.75,2.15,3.2,3.4,2.1,3.3,3.3,2.1,3.25,3.6
SP1,28/11/15,Ath Madrid,Espanol,1,0,H,1,0,21,5,6,0,16,26,6,2,0,4,0,0,1.22,6.0,15.0,1.25,5.75,13.0,1.25,5.5,10.3,1.29,4.5,15.0
SP1,28/11/15,Barcelona,Sociedad,4,0,H,2,0,11,10,6,2,11,14,6,4,0,5,0,0,1.07,13.0,23.0,1.08,11.5,29.0,1.1,8.0,20.0,1.08,11.0,34.0
SP1,28/11/15,Celta,Sp Gijon,2,1,H,1,0,6,9,4,2,14,9,3,5,3,0,0,0,1.4,5.0,7.5,1.4,4.75,7.0,1.45,4.0,7.0,1.4,4.5,8.0
SP1,28/11/15,Las Palmas,La Coruna,0,2,A,0,1,8,10,5,5,14,13,6,4,4,3,0,0,2.3,3.3,3.2,2.35,3.1,3.1,2.3,3.3,2.9,2.4,3.1,3.1
SP1,28/11/15,Malaga,Granada,2,2,D,1,0,12,11,7,4,15,20,7,4,2,6,1,0,1.83,3.4,4.75,1.85,3.4,4.25,1.9,3.45,3.8,1.8,3.3,5.0
SP1,29/11/15,Eibar,Real Madrid,0,2,A,0,1,8,17,3,6,20,7,6,5,3,4,0,0,7.5,5.0,1.4,7.25,4.6,1.45,7.3,4.4,1.4,8.0,4.2,1.44
SP1,29/11/15,Getafe,Villarreal,2,0,H,1,0,11,7,5,0,11,15,6,6,4,2,0,0,3.0,3.3,2.4,2.85,3.3,2.4,3.1,3.3,2.2,3.1,3.1,2.4
SP1,29/11/15,Sevilla,Valencia,1,0,H,0,0,15,0,5,0,26,20,17,0,3,2,0,2,1.75,4.0,4.33,1.8,3.8,4.33,1.85,3.45,4.0,1.83,3.6,4.2
SP1,29/11/15,Vallecano,Ath Bilbao,0,3,A,0,2,15,10,3,4,16,14,6,2,4,0,0,1,3.1,3.4,2.3,2.9,3.4,2.3,2.75,3.3,2.4,3.2,3.2,2.3
SP1,05/12/15,Betis,Celta,1,1,D,0,1,27,5,6,1,9,16,8,0,5,5,0,1,3.3,3.5,2.15,3.2,3.3,2.2,3.3,3.3,2.1,3.4,3.2,2.2
SP1,05/12/15,Granada,Ath Madrid,0,2,A,0,1,18,11,3,4,7,8,6,8,2,1,0,0,7.0,3.75,1.57,6.75,3.9,1.57,5.4,3.7,1.6,6.5,3.5,1.62
