Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA
I1,01/09/2019,Atalanta,Torino,2,3,A,1,1,19,8,12,6,13,15,12,5,2,2,0,0,1.57,4.0,5.75,1.6,4.0,5.75,1.6,4.05,5.4,1.57,4.0,5.8
I1,01/09/2019,Cagliari,Inter,1,2,A,0,1,7,9,3,8,12,11,5,5,5,3,0,0,5.5,3.75,1.66,5.5,3.8,1.65,5.3,3.9,1.65,5.5,3.8,1.62
I1,01/09/2019,Genoa,Fiorentina,2,1,H,1,0,18,15,10,7,17,15,9,8,2,0,0,0,2.62,3.3,2.75,2.55,3.5,2.7,2.55,3.5,2.65,2.5,3.4,2.7
I1,01/09/2019,Lecce,Verona,0,1,A,0,0,9,11,3,6,14,14,2,7,2,3,0,0,1.95,3.5,3.8,1.9,3.5,4.25,1.9,3.55,4.05,1.88,3.6,4.0
I1,01/09/2019,Sassuolo,Sampdoria,4,1,H,3,0,11,8,8,5,9,10,3,5,1,3,0,1,2.25,3.4,3.2,2.25,3.5,3.1,2.25,3.55,3.1,2.25,3.4,3.1
I1,01/09/2019,Udinese,Parma,1,3,A,1,1,17,6,12,3,11,11,8,1,1,3,0,0,2.05,3.4,3.75,2.0,3.2,4.2,2.0,3.35,3.9,2.0,3.25,4.0
I1,14/09/2019,Fiorentina,Juventus,0,0,D,0,0,15,5,8,4,12,18,10,0,3,3,0,0,4.75,3.8,1.72,5.25,3.8,1.67,4.8,3.9,1.7,5.0,3.8,1.67
I1,14/09/2019,Napoli,Sampdoria,2,0,H,1,0,19,7,9,2,7,10,8,7,2,2,0,0,1.25,6.5,10.0,1.26,6.25,10.5,1.3,5.9,9.1,1.25,6.0,11.0
I1,14/09/2019,Inter,Udinese,1,0,H,1,0,15,6,10,4,9,10,8,3,2,1,0,1,1.33,5.25,9.0,1.3,5.5,9.75,1.35,5.1,8.6,1.32,5.0,9.5
I1,15/09/2019,Genoa,Atalanta,1,2,A,0,0,8,11,3,6,12,14,8,7,3,3,0,0,3.4,3.8,2.0,3.3,3.7,2.1,3.35,3.75,2.05,3.3,3.7,2.05
I1,15/09/2019,Brescia,Bologna,3,4,A,3,1,9,17,7,6,14,17,2,10,2,6,1,0,3.0,3.3,2.4,3.0,3.3,2.4,3.0,3.3,2.4,3.0,3.2,2.4
I1,15/09/2019,Parma,Cagliari,1,3,A,0,2,14,6,8,4,12,16,12,3,0,5,0,0,2.25,3.25,3.3,2.3,3.2,3.3,2.25,3.25,3.3,2.25,3.2,3.3
I1,15/09/2019,Spal,Lazio,2,1,H,0,1,9,11,4,7,9,11,8,5,5,3,0,0,6.0,4.0,1.57,5.5,4.0,1.62,5.4,4.05,1.63,5.5,4.0,1.6
I1,15/09/2019,Roma,Sassuolo,4,2,H,4,0,14,10,10,5,13,9,8,2,1,2,0,0,1.65,4.2,4.75,1.67,4.1,4.75,1.7,4.15,4.5,1.65,4.0,4.8
I1,15/09/2019,Verona,Milan,0,1,A,0,0,6,11,2,6,13,16,2,7,4,3,1,1,5.5,3.8,1.61,5.75,3.7,1.65,5.3,3.75,1.67,5.8,3.6,1.63
I1,16/09/2019,Torino,Lecce,1,2,A,0,1,12,12,3,5,11,19,7,3,1,6,0,0,1.5,4.33,6.5,1.5,4.2,6.75,1.5,4.3,6.6,1.47,4.2,7.0
I1,20/09/2019,Cagliari,Genoa,3,1,H,0,0,8,7,4,2,12,8,4,3,1,1,0,0,2.75,3.4,2.55,2.85,3.3,2.5,2.75,3.4,2.5,2.75,3.3,2.55
I1,21/09/2019,Udinese,Brescia,0,1,A,0,0,6,5,3,3,22,16,3,9,4,4,0,0,1.9,3.5,4.2,1.91,3.6,4.0,2.0,3.4,3.8,1.83,3.6,4.2
I1,21/09/2019,Juventus,Verona,2,1,H,1,1,12,8,3,8,12,20,2,5,0,4,0,1,1.14,8.0,19.0,1.15,7.75,19.0,1.15,7.6,18.5,1.14,7.5,21.0
I1,21/09/2019,Milan,Inter,0,2,A,0,0,7,11,3,9,15,22,2,6,2,1,0,0,3.4,3.3,2.2,3.5,3.1,2.25,2.95,3.2,2.5,3.3,3.2,2.25
I1,22/09/2019,Sassuolo,Spal,3,0,H,2,0,17,8,8,3,19,14,7,9,3,2,0,0,1.95,3.3,4.2,1.95,3.6,3.8,1.95,3.6,3.8,1.95,3.5,3.8
I1,22/09/2019,Bologna,Roma,1,2,A,0,0,5,14,3,7,13,16,3,4,3,6,0,1,2.87,3.3,2.5,2.9,3.6,2.35,2.75,3.6,2.4,2.8,3.5,2.38
I1,22/09/2019,Lecce,Napoli,1,4,A,0,2,8,12,3,10,12,9,4,6,3,3,0,0,9.0,5.25,1.33,9.0,5.25,1.34,7.5,4.8,1.4,9.5,5.0,1.32
I1,22/09/2019,Sampdoria,Torino,1,0,H,0,0,10,6,6,1,19,13,7,8,2,1,0,0,2.6,3.4,2.7,2.6,3.2,2.85,2.55,3.35,2.75,2.5,3.3,2.8
I1,22/09/2019,Atalanta,Fiorentina,2,2,D,0,1,15,6,5,3,14,11,9,1,2,5,0,0,2.05,3.6,3.5,2.0,3.7,3.6,2.0,3.75,3.45,2.0,3.6,3.6
I1,22/09/2019,Lazio,Parma,2,0,H,1,0,22,3,15,1,7,9,10,5,1,3,0,0,1.3,5.5,10.0,1.3,5.5,9.75,1.35,5.3,8.0,1.29,5.25,11.0
I1,24/09/2019,Verona,Udinese,0,0,D,0,0,8,5,4,3,7,18,6,6,0,4,0,0,2.5,3.3,2.87,2.55,3.2,2.9,2.5,3.2,2.9,2.55,3.1,2.9
I1,24/09/2019,Brescia,Juventus,1,2,A,1,1,13,15,3,7,11,14,4,3,1,3,0,0,6.5,4.1,1.53,6.75,4.0,1.53,6.7,4.0,1.53,6.5,3.9,1.53
I1,25/09/2019,Roma,Atalanta,0,2,A,0,0,8,11,4,4,18,11,5,1,2,1,0,0,2.2,3.8,3.0,2.2,3.7,3.1,2.2,3.85,2.95,2.25,3.7,2.9
I1,25/09/2019,Fiorentina,Sampdoria,2,1,H,1,0,12,7,8,4,11,16,3,1,4,5,0,1,1.7,4.0,4.75,1.7,4.0,4.75,1.7,4.0,4.65,1.65,4.0,4.8
I1,25/09/2019,Genoa,Bologna,0,0,D,0,0,8,14,4,2,16,11,5,4,5,4,0,0,2.37,3.5,2.87,2.4,3.5,2.9,2.35,3.55,2.9,2.35,3.5,2.88
I1,25/09/2019,Inter,Lazio,1,0,H,1,0,9,6,4,4,10,8,4,6,2,3,0,0,2.0,3.5,3.75,2.0,3.6,3.7,2.0,3.6,3.7,2.0,3.5,3.7
I1,25/09/2019,Napoli,Cagliari,0,1,A,0,0,17,5,8,1,9,13,13,1,1,1,1,0,1.2,7.0,13.0,1.2,7.0,13.5,1.2,6.5,15.0,1.18,7.0,15.0
I1,25/09/2019,Parma,Sassuolo,1,0,H,0,0,8,8,4,5,19,9,5,4,3,1,0,0,2.5,3.5,2.75,2.5,3.5,2.75,2.55,3.45,2.7,2.6,3.4,2.62
I1,25/09/2019,Spal,Lecce,1,3,A,1,1,14,9,7,5,13,11,10,1,1,2,0,0,1.95,3.6,4.0,1.91,3.6,4.0,1.95,3.65,3.75,1.95,3.5,3.8
I1,26/09/2019,Torino,Milan,2,1,H,0,1,11,16,5,4,15,20,3,5,4,5,0,1,2.3,3.25,3.1,2.5,3.25,2.95,2.45,3.25,3.0,2.4,3.2,3.0
I1,28/09/2019,Juventus,Spal,2,0,H,1,0,17,4,10,1,13,9,13,2,2,2,0,0,1.22,6.0,13.0,1.26,5.75,12.0,1.27,5.5,11.5,1.22,5.8,15.0
I1,28/09/2019,Sampdoria,Inter,1,3,A,0,2,15,11,2,7,11,13,7,5,2,4,0,1,5.25,3.8,1.65,5.25,3.8,1.67,4.95,3.95,1.67,5.5,3.8,1.63
I1,28/09/2019,Sassuolo,Atalanta,1,4,A,0,4,9,10,7,8,14,14,7,3,2,2,0,0,3.5,3.6,2.05,3.4,3.7,2.05,3.4,3.75,2.05,3.5,3.8,1.95
I1,29/09/2019,Napoli,Brescia,2,1,H,2,0,16,7,7,3,11,8,7,7,2,1,0,0,1.25,6.0,12.0,1.28,6.0,10.0,1.28,6.4,8.5,1.25,5.8,11.0
I1,29/09/2019,Lazio,Genoa,4,0,H,2,0,13,12,11,6,8,11,5,7,1,2,0,0,1.44,4.75,7.0,1.45,4.75,6.75,1.5,4.5,6.0,1.42,4.6,7.0
I1,29/09/2019,Lecce,Roma,0,1,A,0,0,10,13,6,6,7,19,4,11,2,4,0,0,4.2,4.0,1.75,4.5,4.0,1.72,4.15,4.1,1.77,4.5,3.8,1.73
I1,29/09/2019,Udinese,Bologna,1,0,H,1,0,9,10,4,4,20,16,4,5,4,3,0,1,2.87,3.2,2.55,2.85,3.2,2.6,2.85,3.3,2.5,2.88,3.3,2.45
I1,29/09/2019,Cagliari,Verona,1,1,D,1,0,10,11,5,5,18,18,3,5,2,2,0,0,2.05,3.3,3.75,2.05,3.3,3.8,2.1,3.3,3.75,2.0,3.4,3.8
I1,29/09/2019,Milan,Fiorentina,1,3,A,0,1,7,13,3,8,10,14,4,6,2,4,1,0,2.25,3.2,3.3,2.35,3.2,3.25,2.35,3.2,3.2,2.35,3.1,3.2
I1,30/09/2019,Parma,Torino,3,2,H,2,2,13,6,7,5,17,15,7,3,2,3,0,1,3.1,3.4,2.3,3.1,3.3,2.35,3.1,3.35,2.3,3.1,3.3,2.3
I1,05/10/2019,Spal,Parma,1,0,H,1,0,12,5,7,2,9,13,5,8,5,2,1,0,2.37,3.3,3.1,2.35,3.25,3.2,2.4,3.3,3.0,2.4,3.2,3.0
I1,05/10/2019,Verona,Sampdoria,2,0,H,1,0,6,9,4,3,14,14,9,4,1,3,0,0,2.4,3.25,3.0,2.55,3.2,2.9,2.45,3.3,2.9,2.45,3.25,2.9
I1,05/10/2019,Genoa,Milan,1,2,A,1,0,11,9,6,7,23,14,7,0,4,4,2,2,3.0,3.2,2.5,2.9,3.3,2.5,2.95,3.25,2.45,2.9,3.25,2.45
I1,06/10/2019,Fiorentina,Udinese,1,0,H,0,0,8,5,4,1,9,11,12,3,1,2,0,0,1.55,4.0,6.5,1.57,4.1,6.0,1.57,4.05,6.0,1.55,4.0,6.0
I1,06/10/2019,Atalanta,Lecce,3,1,H,2,0,26,5,14,2,15,14,9,5,2,3,0,0,1.25,6.0,10.0,1.3,5.75,9.25,1.28,6.0,9.4,1.25,6.0,11.0
I1,06/10/2019,Bologna,Lazio,2,2,D,2,2,17,8,10,6,13,17,5,4,5,4,1,1,3.3,3.75,2.1,3.2,3.7,2.15,3.3,3.65,2.1,3.3,3.7,2.05
I1,06/10/2019,Roma,Cagliari,1,1,D,1,1,17,6,8,3,17,11,7,1,1,4,0,0,1.44,4.75,7.0,1.44,4.75,7.0,1.47,4.7,6.3,1.42,4.6,7.0
I1,06/10/2019,Torino,Napoli,0,0,D,0,0,11,10,6,3,11,12,4,5,1,2,0,0,4.0,3.8,1.83,4.1,3.8,1.83,4.05,3.8,1.85,4.0,3.7,1.85
I1,06/10/2019,Inter,Juventus,1,2,A,1,1,6,8,4,6,22,8,7,2,2,3,0,0,2.6,3.2,2.8,2.65,3.1,2.85,2.6,3.15,2.85,2.6,3.1,2.8
