Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA
I1,01/09/13,Milan,Cagliari,3,1,H,2,1,17,10,8,2,25,13,3,5,1,1,0,0,1.4,4.5,7.5,1.36,4.6,8.75,1.35,4.8,7.6,1.4,4.5,8.0
I1,01/09/13,Roma,Verona,3,0,H,0,0,25,13,11,1,9,12,9,3,2,2,0,0,1.4,4.5,8.0,1.42,4.33,7.75,1.45,4.0,7.0,1.44,4.4,7.0
I1,01/09/13,Sassuolo,Livorno,1,4,A,0,1,11,10,4,5,17,18,10,3,1,1,0,0,1.95,3.2,4.2,1.95,3.4,3.9,2.0,3.3,3.6,2.0,3.25,4.0
I1,01/09/13,Udinese,Parma,3,1,H,1,0,15,12,6,1,12,14,5,6,0,4,0,0,2.1,3.25,3.6,1.95,3.5,3.8,1.9,3.45,3.8,2.0,3.4,3.8
I1,14/09/13,Inter,Juventus,1,1,D,0,0,8,12,4,5,16,14,6,1,2,2,0,0,3.5,3.3,2.1,3.75,3.4,2.1,3.3,3.3,2.1,3.3,3.4,2.15
I1,14/09/13,Napoli,Atalanta,2,0,H,0,0,29,11,11,5,7,11,8,2,1,0,0,1,1.36,4.75,8.5,1.33,4.75,9.5,1.37,4.6,7.5,1.4,4.5,8.0
I1,14/09/13,Torino,Milan,2,2,D,0,0,10,14,3,5,13,16,4,4,2,2,0,0,4.75,3.6,1.73,4.75,3.6,1.72,4.5,3.5,1.75,4.4,3.5,1.83
I1,15/09/13,Fiorentina,Cagliari,1,1,D,0,0,16,6,2,1,12,17,4,9,1,3,1,0,1.44,4.33,7.0,1.36,4.75,8.25,1.4,4.4,7.3,1.44,4.4,7.0
I1,15/09/13,Lazio,Chievo,3,0,H,3,0,14,14,6,5,14,10,3,11,2,6,0,0,1.67,3.75,5.0,1.65,3.6,5.5,1.65,3.6,5.1,1.67,3.6,5.5
I1,15/09/13,Livorno,Catania,2,0,H,0,0,16,15,4,2,21,20,2,8,4,3,0,0,2.5,3.2,2.88,2.5,3.2,2.85,2.4,3.2,2.85,2.5,3.3,2.8
I1,15/09/13,Sampdoria,Genoa,0,3,A,0,1,20,4,2,3,21,21,6,3,5,3,0,0,2.4,3.1,3.1,2.4,3.3,3.1,2.4,3.2,2.85,2.4,3.1,3.1
I1,15/09/13,Udinese,Bologna,1,1,D,0,0,12,8,3,3,14,17,4,4,1,4,0,0,1.8,3.5,4.5,1.72,3.6,4.75,1.75,3.5,4.5,1.83,3.5,4.4
I1,15/09/13,Verona,Sassuolo,2,0,H,1,0,10,18,3,2,18,11,5,10,3,1,0,0,2.25,3.2,3.25,2.15,3.25,3.4,2.1,3.2,3.4,2.25,3.2,3.3
I1,16/09/13,Parma,Roma,1,3,A,1,0,11,14,2,8,18,10,5,2,4,0,0,0,3.1,3.3,2.3,3.1,3.4,2.35,2.9,3.3,2.3,2.88,3.3,2.4
I1,21/09/13,Cagliari,Sampdoria,2,2,D,1,0,13,15,4,4,15,17,3,3,3,3,0,0,2.1,3.2,3.6,2.15,3.2,3.5,2.0,3.3,3.6,2.15,3.25,3.5
I1,21/09/13,Chievo,Udinese,2,1,H,2,1,13,14,5,3,17,18,9,4,5,3,0,0,2.75,3.2,2.6,2.65,3.2,2.65,2.6,3.2,2.6,2.75,3.2,2.62
I1,21/09/13,Genoa,Livorno,0,0,D,0,0,10,9,4,4,16,16,6,5,4,1,0,0,1.75,3.5,4.75,1.75,3.6,4.6,1.75,3.5,4.5,1.83,3.5,4.4
I1,22/09/13,Atalanta,Fiorentina,0,2,A,0,1,16,12,2,5,19,15,9,3,3,1,0,0,2.8,3.4,2.4,2.9,3.25,2.45,2.85,3.2,2.4,2.88,3.3,2.45
I1,22/09/13,Bologna,Torino,1,2,A,1,2,13,10,3,6,18,20,1,5,5,6,1,0,2.15,3.2,3.5,2.15,3.25,3.4,2.1,3.15,3.45,2.15,3.25,3.5
I1,22/09/13,Catania,Parma,0,0,D,0,0,12,12,2,3,20,27,8,2,0,3,0,0,2.05,3.25,3.75,2.05,3.25,3.7,2.1,3.2,3.4,2.15,3.3,3.4
I1,22/09/13,Juventus,Verona,2,1,H,2,1,35,4,15,1,17,11,5,2,4,1,0,0,1.17,7.0,15.0,1.15,7.25,16.0,1.15,7.0,15.0,1.15,7.5,17.0
I1,22/09/13,Milan,Napoli,1,2,A,0,1,22,9,8,3,11,9,8,3,3,1,1,0,2.5,3.4,2.7,2.7,3.25,2.6,2.5,3.3,2.65,2.6,3.3,2.7
I1,22/09/13,Roma,Lazio,2,0,H,0,0,18,8,5,0,14,16,8,3,4,3,0,1,2.1,3.4,3.4,2.15,3.3,3.4,2.2,3.2,3.2,2.15,3.5,3.25
I1,22/09/13,Sassuolo,Inter,0,7,A,0,3,7,23,4,11,8,13,2,7,3,1,0,0,4.5,3.75,1.75,4.75,3.6,1.72,4.2,3.5,1.8,4.4,3.6,1.8
I1,24/09/13,Udinese,Genoa,1,0,H,0,0,14,7,3,1,10,16,10,2,1,3,0,0,1.83,3.4,4.5,1.75,3.5,4.6,1.8,3.5,4.2,1.91,3.3,3.8
I1,25/09/13,Bologna,Milan,3,3,D,1,1,15,16,6,8,22,13,5,9,4,2,0,0,3.4,3.4,2.1,3.6,3.3,2.05,3.3,3.3,2.1,3.6,3.2,2.15
I1,25/09/13,Chievo,Juventus,1,2,A,1,0,5,18,3,8,14,16,2,4,3,0,0,0,7.5,4.2,1.44,8.0,4.35,1.4,7.0,4.0,1.45,7.0,4.0,1.5
I1,25/09/13,Lazio,Catania,3,1,H,2,1,29,10,13,1,13,12,8,3,2,2,0,1,1.57,3.75,6.0,1.6,3.7,5.75,1.65,3.6,5.1,1.6,3.75,6.0
I1,25/09/13,Livorno,Cagliari,1,1,D,1,0,10,20,3,5,8,15,6,5,2,4,0,0,2.75,3.1,2.63,2.5,3.2,2.8,2.4,3.3,2.75,2.62,3.1,2.6
I1,25/09/13,Napoli,Sassuolo,1,1,D,1,1,19,17,8,6,11,18,8,6,2,2,0,0,1.17,7.0,15.0,1.11,8.0,21.0,1.15,7.0,15.0,1.17,6.5,17.0
I1,25/09/13,Parma,Atalanta,4,3,H,4,2,14,12,6,4,18,23,3,4,3,4,1,0,1.91,3.3,4.2,1.82,3.35,4.5,1.95,3.35,3.7,1.91,3.4,4.0
I1,25/09/13,Sampdoria,Roma,0,2,A,0,0,13,10,3,4,15,16,5,1,2,3,1,0,3.6,3.3,2.05,3.7,3.45,1.95,3.6,3.3,2.0,3.8,3.2,2.05
I1,25/09/13,Torino,Verona,2,2,D,1,1,11,7,7,6,11,17,9,3,1,0,0,0,1.91,3.4,4.0,1.95,3.35,3.85,1.95,3.35,3.7,2.05,3.2,3.8
I1,26/09/13,Inter,Fiorentina,2,1,H,0,0,15,18,5,6,15,7,6,6,4,1,0,0,1.91,3.4,4.0,2.0,3.4,3.6,2.1,3.3,3.3,1.91,3.3,4.2
I1,28/09/13,Genoa,Napoli,0,2,A,0,2,10,11,2,3,17,10,5,7,2,2,0,0,4.75,3.5,1.75,4.5,3.7,1.75,4.5,3.5,1.75,4.8,3.25,1.83
I1,28/09/13,Milan,Sampdoria,1,0,H,0,0,16,14,5,1,10,11,7,2,0,3,0,0,1.5,4.0,7.0,1.45,4.25,7.0,1.45,4.0,7.0,1.44,4.33,7.5
I1,29/09/13,Atalanta,Udinese,2,0,H,1,0,12,11,5,3,17,16,8,4,1,4,0,0,2.5,3.2,2.88,2.55,3.1,2.85,2.5,3.2,2.73,2.7,3.1,2.7
I1,29/09/13,Cagliari,Inter,1,1,D,0,0,9,15,3,5,14,14,2,6,4,2,0,0,3.8,3.3,2.0,3.9,3.5,1.91,3.8,3.45,1.9,3.6,3.3,2.05
I1,29/09/13,Catania,Chievo,2,0,H,1,0,8,14,5,3,14,17,1,9,2,3,0,0,2.05,3.3,3.6,2.15,3.2,3.5,2.0,3.3,3.6,2.1,3.2,3.6
I1,29/09/13,Roma,Bologna,5,0,H,3,0,11,11,7,3,12,13,2,7,1,3,0,0,1.33,5.0,9.0,1.33,5.0,9.0,1.33,5.0,8.0,1.36,4.5,9.0
I1,29/09/13,Sassuolo,Lazio,2,2,D,0,0,20,12,6,4,12,11,12,4,3,1,0,0,4.5,3.4,1.83,4.4,3.5,1.8,4.5,3.5,1.75,4.2,3.3,1.91
I1,29/09/13,Torino,Juventus,0,1,A,0,0,6,17,0,6,12,16,2,8,3,3,0,0,6.5,4.1,1.5,6.75,4.0,1.5,5.6,3.9,1.55,6.5,3.4,1.62
I1,29/09/13,Verona,Livorno,2,1,H,1,1,16,19,5,8,15,8,5,5,3,2,0,0,1.91,3.3,4.2,1.91,3.4,4.0,1.95,3.3,3.75,2.0,3.2,4.0
I1,30/09/13,Fiorentina,Parma,2,2,D,0,1,11,7,3,5,10,20,6,5,3,2,0,0,1.57,3.8,6.0,1.53,3.9,6.5,1.55,3.9,5.6,1.6,3.6,6.0
I1,05/10/13,Chievo,Atalanta,0,1,A,0,1,20,8,3,2,12,10,11,5,2,1,0,0,2.2,3.2,3.4,2.2,3.1,3.5,2.1,3.2,3.4,2.3,3.1,3.3
I1,05/10/13,Inter,Roma,0,3,A,0,3,18,9,3,5,15,22,10,2,2,5,0,1,2.25,3.5,3.0,2.25,3.5,3.0,2.3,3.3,2.9,2.4,3.1,3.1
I1,06/10/13,Bologna,Verona,1,4,A,0,2,24,13,8,5,12,9,6,5,2,2,0,0,2.1,3.3,3.5,2.15,3.25,3.4,2.1,3.25,3.35,2.25,3.2,3.3
I1,06/10/13,Catania,Genoa,1,1,D,0,0,14,8,4,3,22,15,3,4,3,3,0,0,2.1,3.4,3.4,2.05,3.4,3.5,2.05,3.2,3.6,2.25,3.2,3.3
I1,06/10/13,Juventus,Milan,3,2,H,1,1,20,8,6,5,12,13,9,5,1,3,0,1,1.57,4.0,5.5,1.6,4.0,5.25,1.65,3.6,5.1,1.62,3.6,6.0
I1,06/10/13,Lazio,Fiorentina,0,0,D,0,0,20,3,4,0,15,17,6,1,4,4,0,0,2.25,3.4,3.1,2.25,3.3,3.1,2.25,3.3,3.0,2.4,3.1,3.1
I1,06/10/13,Napoli,Livorno,4,0,H,2,0,10,10,6,2,19,17,4,4,0,2,0,0,1.22,5.25,17.0,1.26,5.5,11.0,1.25,5.5,10.3,1.29,4.5,15.0
I1,06/10/13,Parma,Sassuolo,3,1,H,1,1,10,16,3,7,18,16,3,6,2,2,1,1,1.57,3.75,6.0,1.57,3.8,6.0,1.6,3.7,5.4,1.67,3.3,6.0
I1,06/10/13,Sampdoria,Torino,2,2,D,1,0,14,10,6,3,21,22,4,11,3,6,0,0,2.4,3.2,3.0,2.4,3.1,3.1,2.3,3.2,3.0,2.5,3.0,3.0
I1,06/10/13,Udinese,Cagliari,2,0,H,1,0,12,15,4,2,14,17,5,4,1,1,0,0,1.83,3.5,4.33,1.88,3.4,4.2,1.8,3.5,4.2,1.95,3.2,4.2
I1,18/10/13,Roma,Napoli,2,0,H,1,0,13,15,4,3,13,11,2,5,2,3,0,1,2.1,3.3,3.5,2.05,3.4,3.5,2.2,3.3,3.1,2.15,3.5,3.25
I1,19/10/13,Cagliari,Catania,2,1,H,1,1,29,7,10,4,12,18,11,5,3,1,0,1,1.91,3.3,4.2,1.91,3.3,4.2,2.0,3.3,3.6,2.0,3.3,3.75
I1,19/10/13,Milan,Udinese,1,0,H,1,0,12,7,3,2,13,12,3,10,3,3,0,0,1.67,3.6,5.25,1.65,3.75,5.25,1.7,3.6,4.7,1.75,3.4,5.0
I1,20/10/13,Atalanta,Lazio,2,1,H,1,0,14,16,5,4,7,17,8,2,0,2,0,0,2.7,3.2,2.6,2.75,3.1,2.65,2.6,3.2,2.6,2.75,3.0,2.75
I1,20/10/13,Fiorentina,Juventus,4,2,H,0,2,12,18,7,8,11,25,4,5,3,6,0,0,3.5,3.3,2.1,3.3,3.4,2.15,3.3,3.3,2.1,3.2,3.3,2.25
I1,20/10/13,Genoa,Chievo,2,1,H,1,0,9,15,5,7,15,20,4,2,1,4,0,0,2.0,3.4,3.75,2.05,3.2,3.8,2.0,3.3,3.6,2.1,3.3,3.5
I1,20/10/13,Livorno,Sampdoria,1,2,A,0,1,17,11,5,2,14,18,5,2,5,2,0,0,2.3,3.2,3.1,2.4,3.1,3.1,2.2,3.2,3.2,2.5,3.2,2.88
I1,20/10/13,Sassuolo,Bologna,2,1,H,2,1,8,20,5,6,18,11,1,13,4,2,0,0,2.38,3.2,3.0,2.4,3.2,2.95,2.5,3.3,2.65,2.5,3.2,2.88
I1,20/10/13,Torino,Inter,3,3,D,1,1,23,8,5,5,9,13,11,2,3,2,0,1,3.4,3.5,2.05,3.5,3.4,2.05,3.6,3.3,2.0,3.5,3.2,2.15
I1,20/10/13,Verona,Parma,3,2,H,1,2,14,14,7,6,16,21,6,3,0,7,0,0,2.3,3.2,3.1,2.3,3.25,3.1,2.3,3.3,2.9,2.5,3.2,2.88
I1,26/10/13,Inter,Verona,4,2,H,3,1,21,9,8,4,11,10,9,1,3,3,1,1,1.44,4.2,7.5,1.4,4.4,8.0,1.45,4.0,7.0,1.5,4.0,7.0
I1,26/10/13,Sampdoria,Atalanta,1,0,H,0,0,14,8,6,0,22,18,3,5,4,2,0,1,2.3,3.2,3.2,2.3,3.1,3.25,2.3,3.2,3.0,2.4,3.1,3.1
I1,27/10/13,Bologna,Livorno,1,0,H,1,0,9,13,4,2,20,13,5,6,2,2,0,0,2.0,3.3,3.8,2.05,3.2,3.8,2.1,3.3,3.3,2.1,3.2,3.6
I1,27/10/13,Catania,Sassuolo,0,0,D,0,0,14,12,4,1,19,12,5,2,1,2,0,0,1.83,3.5,4.33,1.8,3.6,4.33,1.8,3.5,4.2,1.91,3.1,4.5
I1,27/10/13,Chievo,Fiorentina,1,2,A,1,1,9,15,2,4,15,8,3,6,4,3,0,0,3.8,3.4,2.0,3.9,3.4,1.95,3.8,3.45,1.9,3.6,3.2,2.1
I1,27/10/13,Juventus,Genoa,2,0,H,2,0,24,6,9,0,15,9,6,2,1,1,0,0,1.2,6.0,15.0,1.2,6.75,12.0,1.2,5.8,13.0,1.22,5.5,15.0
I1,27/10/13,Lazio,Cagliari,2,0,H,0,0,12,12,3,4,17,14,4,5,1,1,0,0,1.83,3.4,4.5,1.78,3.5,4.6,1.7,3.6,4.7,1.85,3.3,4.5
I1,27/10/13,Napoli,Torino,2,0,H,2,0,21,9,7,3,13,9,7,4,1,0,0,1,1.33,5.0,8.5,1.31,5.0,9.75,1.35,4.8,7.6,1.36,4.5,9.0
I1,27/10/13,Parma,Milan,3,2,H,2,0,16,16,8,5,14,10,3,6,3,3,0,0,3.3,3.3,2.2,3.25,3.3,2.2,3.1,3.3,2.2,3.2,3.2,2.3
I1,27/10/13,Udinese,Roma,0,1,A,0,0,13,15,3,5,16,12,4,8,4,3,0,1,3.3,3.4,2.15,3.4,3.3,2.15,3.6,3.3,2.0,3.2,3.2,2.3
I1,29/10/13,Atalanta,Inter,1,1,D,1,1,12,13,8,4,11,14,8,7,3,1,0,0,3.8,3.3,2.0,3.75,3.4,1.95,3.6,3.3,2.0,3.5,3.5,2.05
I1,30/10/13,Cagliari,Bologna,0,3,A,0,1,11,17,2,5,17,21,7,3,2,3,1,0,1.75,3.5,4.75,1.75,3.55,4.6,1.8,3.5,4.2,1.8,3.4,4.75
I1,30/10/13,Fiorentina,Napoli,1,2,A,1,2,11,4,3,2,22,16,9,3,2,3,1,1,2.5,3.3,2.8,2.5,3.4,2.65,2.5,3.3,2.65,2.62,3.2,2.7
I1,30/10/13,Genoa,Parma,1,0,H,0,0,5,10,5,3,14,12,2,3,3,2,0,0,2.4,3.2,3.0,2.4,3.2,2.95,2.3,3.2,3.0,2.5,3.2,2.88
I1,30/10/13,Juventus,Catania,4,0,H,2,0,23,7,10,1,14,11,9,5,2,0,0,1,1.18,6.25,17.0,1.17,6.75,15.0,1.17,6.5,14.0,1.2,6.5,13.0
I1,30/10/13,Livorno,Torino,3,3,D,2,2,19,13,6,7,13,18,8,8,6,5,0,0,2.8,3.1,2.6,2.7,3.2,2.6,2.6,3.2,2.6,2.7,3.1,2.7
I1,30/10/13,Milan,Lazio,1,1,D,0,0,18,5,5,3,12,19,4,3,4,2,0,0,1.73,3.5,5.0,1.72,3.6,4.75,1.7,3.6,4.7,1.8,3.6,4.4
I1,30/10/13,Sassuolo,Udinese,1,2,A,1,1,15,9,7,4,16,22,6,4,3,2,1,0,2.88,3.3,2.4,2.85,3.3,2.4,3.0,3.2,2.3,3.1,3.1,2.4
I1,30/10/13,Verona,Sampdoria,2,0,H,0,0,12,15,5,5,12,13,7,3,0,1,0,0,2.0,3.4,3.75,2.05,3.3,3.55,2.0,3.3,3.6,2.15,3.2,3.5
I1,31/10/13,Roma,Chievo,1,0,H,0,0,18,2,3,1,12,19,10,1,3,5,0,0,1.22,6.0,12.0,1.25,5.75,10.5,1.22,5.5,12.0,1.29,5.5,9.5
I1,02/11/13,Milan,Fiorentina,0,2,A,0,1,18,4,1,2,19,12,10,3,1,2,0,0,2.05,3.5,3.5,2.05,3.4,3.5,2.0,3.3,3.6,2.1,3.1,3.8
I1,02/11/13,Napoli,Catania,2,1,H,2,1,21,13,8,2,14,13,12,0,0,0,0,0,1.22,6.0,13.0,1.22,6.0,12.0,1.2,5.8,13.0,1.29,5.0,12.0
I1,02/11/13,Parma,Juventus,0,1,A,0,0,5,12,1,5,15,14,6,3,2,4,0,0,4.5,3.75,1.73,4.6,3.8,1.7,4.7,3.6,1.7,5.0,3.4,1.75
I1,03/11/13,Lazio,Genoa,0,2,A,0,0,17,7,4,3,16,18,5,4,2,1,0,0,1.57,3.8,6.0,1.53,3.9,6.5,1.6,3.7,5.4,1.6,3.5,6.5
I1,03/11/13,Livorno,Atalanta,1,0,H,1,0,18,5,6,1,15,17,3,4,4,3,0,1,2.7,3.1,2.7,2.7,3.1,2.7,2.6,3.2,2.6,2.8,3.0,2.7
I1,03/11/13,Sampdoria,Sassuolo,3,4,A,1,0,13,19,5,10,17,14,4,3,2,2,1,0,1.95,3.5,3.8,1.9,3.4,4.1,1.85,3.35,4.15,2.0,3.2,4.0
I1,03/11/13,Torino,Roma,1,1,D,0,1,14,12,5,3,12,11,5,5,2,3,0,0,4.0,3.5,1.91,4.1,3.6,1.85,4.0,3.45,1.85,4.0,3.2,2.0
I1,03/11/13,Udinese,Inter,0,3,A,0,2,9,13,3,5,12,13,6,4,0,3,0,0,2.63,3.3,2.63,2.7,3.3,2.55,2.65,3.3,2.5,2.7,3.1,2.7
I1,03/11/13,Verona,Cagliari,2,1,H,1,0,6,18,4,3,8,21,4,6,0,3,0,0,2.05,3.4,3.5,2.0,3.4,3.75,2.0,3.3,3.6,2.15,3.1,3.6
I1,04/11/13,Bologna,Chievo,0,0,D,0,0,12,3,3,1,14,24,2,2,2,1,0,0,2.05,3.3,3.6,2.0,3.2,3.9,1.85,3.35,4.15,2.15,3.1,3.6
I1,09/11/13,Catania,Udinese,1,0,H,1,0,11,17,4,1,24,15,5,6,2,3,0,0,2.9,3.1,2.5,2.8,3.1,2.6,2.7,3.15,2.55,2.9,3.25,2.45
I1,09/11/13,Inter,Livorno,2,0,H,1,0,12,9,4,1,15,10,6,0,3,3,0,0,1.3,5.0,10.0,1.3,5.25,9.25,1.3,5.0,9.0,1.3,5.0,10.0
I1,10/11/13,Atalanta,Bologna,2,1,H,0,0,13,11,3,4,17,17,8,1,3,2,0,0,2.05,3.3,3.6,2.05,3.2,3.8,1.9,3.3,4.0,2.1,3.25,3.6
I1,10/11/13,Cagliari,Torino,2,1,H,1,0,10,9,5,4,19,11,4,4,4,4,0,0,2.0,3.3,3.8,2.05,3.25,3.7,2.0,3.2,3.75,2.15,3.25,3.5
I1,10/11/13,Chievo,Milan,0,0,D,0,0,6,23,2,3,15,9,2,8,2,0,1,1,3.8,3.3,2.0,3.8,3.3,2.0,3.3,3.3,2.1,3.8,3.3,2.0
I1,10/11/13,Fiorentina,Sampdoria,2,1,H,2,0,14,13,5,3,7,15,9,1,0,4,0,0,1.4,4.5,8.0,1.36,4.5,9.5,1.45,4.0,7.0,1.4,4.5,8.0
I1,10/11/13,Genoa,Verona,2,0,H,2,0,12,25,3,4,8,8,5,4,1,2,0,0,2.25,3.25,3.25,2.15,3.25,3.4,2.1,3.3,3.3,2.25,3.3,3.2
I1,10/11/13,Juventus,Napoli,3,0,H,1,0,14,13,10,5,16,16,4,4,2,1,1,0,1.73,3.6,4.75,1.72,3.6,4.75,1.85,3.45,4.0,1.75,3.6,4.6
I1,10/11/13,Parma,Lazio,1,1,D,0,0,10,13,4,4,7,12,4,10,2,2,1,0,2.3,3.2,3.2,2.35,3.2,3.1,2.25,3.3,3.0,2.25,3.3,3.2
I1,10/11/13,Roma,Sassuolo,1,1,D,1,0,16,11,6,7,10,18,10,3,3,4,0,0,1.22,6.0,13.0,1.22,6.5,11.0,1.22,5.5,12.0,1.22,6.0,13.0
I1,23/11/13,Milan,Genoa,1,1,D,1,1,39,2,10,1,10,18,12,0,3,2,0,1,1.44,4.2,7.5,1.45,4.2,7.25,1.5,4.0,6.1,1.44,4.0,8.0
I1,23/11/13,Napoli,Parma,0,1,A,0,0,10,12,4,4,9,13,5,6,2,2,0,0,1.44,4.5,6.5,1.45,4.2,7.25,1.45,4.0,7.0,1.5,4.0,7.0
I1,23/11/13,Verona,Chievo,0,1,A,0,0,6,12,0,3,16,17,11,7,4,1,0,0,2.1,3.3,3.5,2.0,3.2,3.9,2.0,3.3,3.6,2.05,3.2,3.8
I1,24/11/13,Bologna,Inter,1,1,D,1,0,9,22,4,6,10,9,2,15,4,1,0,0,4.0,3.4,1.91,3.9,3.4,1.95,4.0,3.45,1.85,4.0,3.2,2.0
I1,24/11/13,Livorno,Juventus,0,2,A,0,0,9,21,1,6,14,19,3,11,4,1,0,0,8.5,4.75,1.36,8.5,4.75,1.35,7.3,4.4,1.4,8.0,4.5,1.4
I1,24/11/13,Sampdoria,Lazio,1,1,D,0,0,10,12,5,2,16,17,3,4,3,3,1,0,3.0,3.2,2.38,2.95,3.1,2.5,2.65,3.3,2.5,3.0,3.0,2.5
I1,24/11/13,Sassuolo,Atalanta,2,0,H,0,0,17,13,6,4,21,25,5,2,1,2,1,0,2.2,3.2,3.4,2.25,3.2,3.25,2.3,3.2,3.0,2.3,3.0,3.4
I1,24/11/13,Torino,Catania,4,1,H,2,0,22,15,7,5,10,21,7,6,3,5,0,0,1.8,3.5,4.5,1.75,3.5,4.75,1.85,3.45,4.0,1.83,3.1,5.0
I1,24/11/13,Udinese,Fiorentina,1,0,H,1,0,22,15,11,5,22,8,6,6,2,2,0,0,2.8,3.1,2.6,2.8,3.2,2.5,2.75,3.3,2.4,2.7,3.1,2.7
I1,25/11/13,Roma,Cagliari,0,0,D,0,0,19,8,5,2,9,11,19,7,2,4,0,0,1.44,4.33,7.0,1.42,4.33,7.75,1.35,4.8,7.6,1.44,4.0,8.0
I1,30/11/13,Genoa,Torino,1,1,D,0,1,16,21,7,10,15,15,5,9,3,2,0,0,2.38,3.2,3.1,2.25,3.2,3.25,2.1,3.25,3.35,2.4,3.1,3.1
I1,30/11/13,Parma,Bologna,1,1,D,1,1,18,7,8,4,17,14,11,2,6,2,0,1,1.8,3.5,4.5,1.75,3.5,4.75,1.8,3.5,4.2,1.83,3.2,5.0
I1,01/12/13,Atalanta,Roma,1,1,D,0,0,7,17,3,7,10,21,2,7,3,2,0,0,4.0,3.4,1.91,4.1,3.4,1.91,3.6,3.3,2.0,4.2,3.2,1.95
I1,01/12/13,Cagliari,Sassuolo,2,2,D,0,2,16,12,7,4,12,15,6,2,2,1,0,0,1.83,3.5,4.33,1.8,3.5,4.5,1.9,3.3,4.0,1.83,3.2,5.0
I1,01/12/13,Catania,Milan,1,3,A,1,1,12,13,3,7,18,15,2,5,3,3,1,0,4.75,3.6,1.75,4.75,3.5,1.75,3.8,3.45,1.9,5.0,3.2,1.83
