Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA
D1,30/08/14,Leverkusen,Hertha,4,2,H,0,1,21,3,7,1,11,20,5,6,0,1,0,0,1.44,4.5,6.5,1.45,4.25,6.75,1.5,4.0,6.1,1.44,4.8,6.0
D1,30/08/14,Schalke 04,Bayern Munich,1,1,D,0,1,8,10,4,4,15,15,1,3,4,1,0,0,6.0,4.75,1.44,5.75,4.5,1.48,5.5,4.0,1.55,6.0,4.4,1.5
D1,30/08/14,Stuttgart,FC Koln,0,2,A,0,2,14,10,5,4,11,11,7,4,1,2,0,0,2.0,3.5,3.6,2.0,3.4,3.6,2.1,3.3,3.3,2.05,3.4,3.6
D1,30/08/14,Werder Bremen,Hoffenheim,1,1,D,0,1,15,12,1,1,20,13,6,6,3,0,0,0,3.2,3.5,2.15,3.1,3.4,2.2,2.9,3.3,2.3,3.1,3.6,2.2
D1,30/08/14,Wolfsburg,Ein Frankfurt,2,2,D,1,1,14,9,11,4,19,11,4,3,3,1,0,0,1.57,4.33,5.0,1.67,3.7,5.0,1.65,3.7,4.9,1.65,4.0,4.8
D1,31/08/14,Freiburg,M'gladbach,0,0,D,0,0,17,9,4,3,11,13,4,5,1,2,0,0,2.88,3.4,2.38,2.85,3.5,2.3,2.75,3.3,2.4,2.9,3.4,2.38
D1,31/08/14,Mainz,Hannover,0,0,D,0,0,14,11,2,6,12,14,4,2,0,1,0,0,2.2,3.3,3.3,2.2,3.4,3.1,2.2,3.3,3.1,2.2,3.4,3.2
D1,12/09/14,Leverkusen,Werder Bremen,3,3,D,1,1,26,8,9,5,14,20,6,4,4,2,0,0,1.3,5.5,9.0,1.4,5.25,7.5,1.4,4.4,7.3,1.33,5.0,9.0
D1,13/09/14,Bayern Munich,Stuttgart,2,0,H,1,0,14,7,8,0,16,18,2,4,1,2,0,0,1.17,7.5,15.0,1.19,7.25,16.5,1.17,6.5,14.0,1.17,7.0,15.0
D1,13/09/14,Dortmund,Freiburg,3,1,H,2,0,15,4,6,3,10,14,3,5,1,4,0,0,1.25,6.0,10.0,1.26,6.5,10.5,1.33,4.8,8.3,1.29,5.0,12.0
D1,13/09/14,Hertha,Mainz,1,3,A,0,1,17,7,3,6,21,20,4,1,3,3,0,0,2.25,3.3,3.2,2.35,3.4,3.1,2.2,3.3,3.1,2.3,3.2,3.2
D1,13/09/14,Hoffenheim,Wolfsburg,1,1,D,0,0,15,22,6,5,17,17,4,7,1,0,0,1,2.4,3.5,2.75,2.5,3.5,2.8,2.2,3.3,3.1,2.4,3.2,3.0
D1,13/09/14,M'gladbach,Schalke 04,4,1,H,1,0,23,11,9,6,15,13,8,2,2,3,0,0,2.4,3.4,2.8,2.5,3.4,2.85,2.35,3.3,2.85,2.4,3.1,3.1
D1,13/09/14,Paderborn,FC Koln,0,0,D,0,0,8,4,4,1,13,18,5,1,0,2,0,0,2.9,3.2,2.45,2.9,3.25,2.6,2.6,3.2,2.6,3.1,3.1,2.4
D1,14/09/14,Ein Frankfurt,Augsburg,0,1,A,0,0,14,17,5,7,14,21,5,6,3,4,0,0,2.25,3.3,3.2,2.3,3.5,3.1,2.1,3.3,3.3,2.3,3.2,3.2
D1,14/09/14,Hannover,Hamburg,2,0,H,2,0,11,11,4,0,18,16,4,2,3,3,0,0,2.2,3.4,3.2,2.25,3.5,3.2,2.1,3.3,3.3,2.2,3.3,3.3
D1,19/09/14,Freiburg,Hertha,2,2,D,1,1,15,7,5,2,16,26,7,6,0,4,0,1,2.5,3.3,2.8,2.6,3.2,2.95,2.6,3.2,2.6,2.6,3.2,2.75
D1,20/09/14,Augsburg,Werder Bremen,4,2,H,2,1,19,13,7,6,13,20,6,5,1,4,0,0,1.91,3.6,3.8,1.95,3.5,4.1,2.0,3.3,3.6,1.85,3.75,4.0
D1,20/09/14,Hamburg,Bayern Munich,0,0,D,0,0,4,15,0,3,22,11,3,9,4,2,0,0,10.0,6.0,1.25,9.75,5.5,1.33,8.0,5.0,1.33,10.0,5.0,1.3
D1,20/09/14,Mainz,Dortmund,2,0,H,0,0,8,20,5,4,17,18,1,7,2,1,0,0,5.0,4.33,1.57,5.5,4.2,1.65,5.0,3.9,1.6,5.5,3.75,1.62
D1,20/09/14,Paderborn,Hannover,2,0,H,0,0,17,14,4,2,11,13,7,5,1,0,0,0,2.8,3.25,2.5,2.8,3.4,2.6,2.65,3.3,2.5,2.8,3.2,2.5
D1,20/09/14,Schalke 04,Ein Frankfurt,2,2,D,1,2,8,15,3,4,15,15,1,3,1,2,2,1,1.73,3.8,4.5,1.8,3.7,4.6,1.7,3.7,4.5,1.8,3.5,4.5
D1,20/09/14,Stuttgart,Hoffenheim,0,2,A,0,1,17,10,2,4,17,21,9,4,0,2,0,0,2.5,3.4,2.7,2.65,3.25,2.8,2.5,3.3,2.65,2.62,3.1,2.8
D1,21/09/14,FC Koln,M'gladbach,0,0,D,0,0,10,9,7,1,15,13,4,3,2,2,0,0,2.75,3.3,2.5,2.8,3.2,2.7,2.75,3.0,2.6,2.8,3.2,2.5
D1,21/09/14,Wolfsburg,Leverkusen,4,1,H,2,1,17,12,9,1,9,12,8,3,1,1,0,1,2.8,3.5,2.4,2.85,3.3,2.6,2.55,3.4,2.55,2.8,3.2,2.5
D1,23/09/14,Bayern Munich,Paderborn,4,0,H,2,0,25,6,9,2,8,7,9,3,0,0,0,0,1.11,9.0,21.0,1.15,7.5,15.0,1.15,7.0,15.0,1.11,8.0,26.0
D1,23/09/14,Ein Frankfurt,Mainz,2,2,D,1,2,16,5,8,5,16,24,9,3,3,3,0,0,2.38,3.3,2.9,2.45,3.3,2.8,2.5,3.3,2.65,2.4,3.1,3.1
D1,23/09/14,Hoffenheim,Freiburg,3,3,D,1,2,18,6,8,4,20,14,4,3,3,3,0,1,1.62,4.0,5.25,1.7,3.5,5.0,1.7,3.6,4.7,1.7,3.6,5.0
D1,23/09/14,Werder Bremen,Schalke 04,0,3,A,0,0,12,11,4,4,17,15,6,5,4,3,0,0,2.8,3.4,2.4,2.8,3.4,2.4,2.75,3.3,2.4,2.75,3.6,2.4
D1,24/09/14,Dortmund,Stuttgart,2,2,D,0,0,25,10,9,5,11,10,5,4,2,2,0,0,1.36,5.0,7.5,1.35,5.0,7.75,1.37,4.8,7.0,1.36,4.5,9.0
D1,24/09/14,Hannover,FC Koln,1,0,H,1,0,9,9,4,3,9,11,2,6,0,2,0,0,2.15,3.4,3.25,2.25,3.2,3.2,2.1,3.2,3.4,2.25,3.25,3.2
D1,24/09/14,Hertha,Wolfsburg,1,0,H,1,0,3,13,3,3,15,10,6,5,3,2,0,0,3.0,3.5,2.25,2.95,3.3,2.35,2.75,3.3,2.4,3.2,3.2,2.3
D1,24/09/14,Leverkusen,Augsburg,1,0,H,1,0,17,11,3,4,13,13,6,7,3,2,0,0,1.57,4.2,5.25,1.55,4.33,5.25,1.5,4.0,6.1,1.53,4.0,6.0
D1,24/09/14,M'gladbach,Hamburg,1,0,H,1,0,20,14,9,1,19,17,9,9,1,1,0,0,1.65,4.0,4.75,1.7,3.75,4.75,1.75,3.5,4.5,1.73,3.5,5.0
D1,26/09/14,Mainz,Hoffenheim,0,0,D,0,0,10,13,3,3,13,25,5,4,1,2,0,0,2.4,3.4,2.8,2.45,3.3,2.75,2.4,3.3,2.75,2.4,3.5,2.8
D1,27/09/14,FC Koln,Bayern Munich,0,2,A,0,1,8,21,3,8,6,6,2,11,0,0,0,0,7.5,5.0,1.36,7.75,4.75,1.38,7.3,4.4,1.4,9.0,4.5,1.36
D1,27/09/14,Freiburg,Leverkusen,0,0,D,0,0,8,16,3,8,21,24,5,3,2,4,1,1,4.2,3.75,1.8,4.4,3.5,1.8,3.9,3.5,1.85,4.33,3.4,1.83
D1,27/09/14,Paderborn,M'gladbach,1,2,A,0,2,24,11,8,4,9,18,9,0,1,1,0,0,3.3,3.5,2.1,3.4,3.3,2.1,2.9,3.3,2.3,3.3,3.3,2.2
D1,27/09/14,Schalke 04,Dortmund,2,1,H,2,1,11,17,6,5,15,15,3,9,1,1,0,0,3.4,3.6,2.05,3.6,3.3,2.05,3.1,3.3,2.2,3.4,3.4,2.1
D1,27/09/14,Stuttgart,Hannover,1,0,H,0,0,12,12,6,4,16,16,8,1,3,2,0,0,1.95,3.5,3.6,2.1,3.25,3.5,2.2,3.3,3.1,2.1,3.4,3.4
D1,27/09/14,Wolfsburg,Werder Bremen,2,1,H,1,1,18,8,8,3,11,12,8,5,0,0,0,0,1.5,4.33,6.0,1.55,4.0,5.75,1.55,4.0,5.5,1.53,4.0,6.0
D1,28/09/14,Augsburg,Hertha,1,0,H,1,0,8,10,3,3,18,20,3,9,2,4,0,0,2.05,3.5,3.4,2.05,3.3,3.6,2.0,3.4,3.5,2.05,3.3,3.6
D1,28/09/14,Hamburg,Ein Frankfurt,1,2,A,0,1,14,7,6,4,21,18,8,3,2,2,0,0,2.05,3.5,3.4,2.2,3.25,3.25,2.2,3.3,3.1,2.2,3.3,3.3
D1,03/10/14,Hertha,Stuttgart,3,2,H,1,1,12,9,9,2,18,15,3,7,2,2,0,0,2.25,3.4,3.1,2.4,3.3,2.85,2.4,3.2,2.85,2.25,3.5,3.0
D1,04/10/14,Bayern Munich,Hannover,4,0,H,3,0,23,6,9,3,4,11,11,1,0,0,0,0,1.13,8.5,17.0,1.15,7.25,15.5,1.15,7.0,15.0,1.14,7.0,21.0
D1,04/10/14,Dortmund,Hamburg,0,1,A,0,1,17,10,3,5,10,19,8,4,2,4,0,0,1.33,5.25,8.0,1.36,5.0,7.25,1.37,4.8,7.2,1.36,4.5,9.0
D1,04/10/14,Ein Frankfurt,FC Koln,3,2,H,1,1,19,12,8,7,10,15,6,2,1,1,0,0,2.3,3.2,3.2,2.3,3.3,3.0,2.2,3.3,3.1,2.4,3.1,3.1
D1,04/10/14,Hoffenheim,Schalke 04,2,1,H,2,0,20,13,8,3,18,16,5,3,3,4,0,1,2.3,3.6,2.88,2.35,3.3,2.95,2.4,3.3,2.75,2.3,3.4,3.0
D1,04/10/14,Leverkusen,Paderborn,2,2,D,1,1,21,8,10,5,25,18,9,2,3,3,0,1,1.33,5.25,8.0,1.34,5.5,7.25,1.4,4.6,6.8,1.36,4.5,9.0
D1,04/10/14,Werder Bremen,Freiburg,1,1,D,1,1,18,7,7,3,13,14,10,5,0,1,0,0,2.38,3.4,2.88,2.35,3.3,2.95,2.3,3.3,2.9,2.4,3.1,3.1
D1,05/10/14,M'gladbach,Mainz,1,1,D,1,1,18,8,10,2,12,12,2,3,0,3,0,0,1.85,3.6,4.0,1.91,3.4,4.0,1.9,3.45,3.8,1.91,3.4,4.0
D1,05/10/14,Wolfsburg,Augsburg,1,0,H,0,0,15,7,4,1,15,13,4,1,0,2,0,0,1.7,3.8,4.75,1.75,3.6,4.5,1.75,3.5,4.5,1.8,3.5,4.5
D1,18/10/14,Bayern Munich,Werder Bremen,6,0,H,4,0,19,0,6,0,10,12,10,0,0,1,0,0,1.1,11.0,17.0,1.11,9.25,17.0,1.13,8.0,16.0,1.11,9.0,21.0
D1,18/10/14,FC Koln,Dortmund,2,1,H,1,0,5,16,2,3,11,14,3,6,1,3,0,0,5.0,4.0,1.62,5.0,3.8,1.65,4.9,3.7,1.65,5.5,3.5,1.67
D1,18/10/14,Freiburg,Wolfsburg,1,2,A,0,1,14,15,7,8,11,18,6,2,1,1,0,0,3.5,3.5,2.0,3.5,3.4,2.05,3.1,3.3,2.2,3.6,3.3,2.05
D1,18/10/14,Hannover,M'gladbach,0,3,A,0,1,11,10,4,4,15,16,7,2,1,1,0,0,3.1,3.4,2.25,2.95,3.25,2.35,2.75,3.2,2.5,3.2,3.2,2.3
D1,18/10/14,Mainz,Augsburg,2,1,H,2,0,8,15,6,6,15,14,4,6,3,2,0,0,2.3,3.4,3.0,2.4,3.2,2.95,2.2,3.3,3.1,2.4,3.1,3.1
D1,18/10/14,Schalke 04,Hertha,2,0,H,1,0,7,15,3,4,21,21,0,5,1,1,0,0,1.67,3.8,5.0,1.78,3.6,4.33,1.75,3.5,4.5,1.75,3.75,4.5
D1,18/10/14,Stuttgart,Leverkusen,3,3,D,0,3,13,17,6,6,14,19,6,7,3,2,0,0,3.4,3.5,2.05,3.4,3.3,2.1,3.1,3.3,2.2,3.5,3.3,2.1
D1,19/10/14,Hamburg,Hoffenheim,1,1,D,1,1,17,9,6,4,16,24,5,2,1,3,0,0,2.4,3.4,2.8,2.55,3.2,2.75,2.3,3.3,2.9,2.62,3.1,2.8
D1,19/10/14,Paderborn,Ein Frankfurt,3,1,H,0,0,14,11,5,3,10,13,3,4,0,1,0,0,2.5,3.4,2.7,2.6,3.2,2.7,2.6,3.2,2.6,2.62,3.1,2.8
D1,24/10/14,Werder Bremen,FC Koln,0,1,A,0,0,11,10,4,4,19,12,8,1,3,0,0,0,2.55,3.4,2.63,2.65,3.2,2.65,2.6,3.2,2.6,2.7,3.4,2.5
D1,25/10/14,Augsburg,Freiburg,2,0,H,1,0,15,10,4,3,17,13,2,5,3,1,0,0,1.83,3.6,4.2,1.91,3.4,3.9,1.8,3.5,4.2,1.83,3.5,4.33
D1,25/10/14,Dortmund,Hannover,0,1,A,0,0,17,7,4,3,13,18,14,1,3,4,0,1,1.22,6.5,11.0,1.28,6.0,9.0,1.27,5.2,10.0,1.25,6.0,11.0
D1,25/10/14,Ein Frankfurt,Stuttgart,4,5,A,1,2,21,20,13,10,17,18,3,9,5,3,1,0,2.25,3.4,3.0,2.4,3.4,2.8,2.35,3.3,2.85,2.38,3.4,2.9
D1,25/10/14,Hertha,Hamburg,3,0,H,0,0,15,10,6,3,15,21,4,1,0,2,0,0,2.2,3.4,3.2,2.3,3.3,3.0,2.2,3.3,3.1,2.3,3.3,3.1
D1,25/10/14,Hoffenheim,Paderborn,1,0,H,0,0,19,11,5,1,14,15,6,4,2,3,0,0,1.62,4.33,4.75,1.62,3.75,5.5,1.65,3.7,4.9,1.6,4.0,5.5
D1,25/10/14,Leverkusen,Schalke 04,1,0,H,0,0,24,4,7,1,8,17,8,3,1,4,1,0,1.67,4.1,4.5,1.78,3.8,4.1,1.85,3.5,3.9,1.73,4.0,4.33
D1,26/10/14,M'gladbach,Bayern Munich,0,0,D,0,0,11,20,5,5,8,11,4,10,1,3,0,0,8.0,4.75,1.36,6.75,4.25,1.45,6.1,4.0,1.5,7.0,4.5,1.44
D1,26/10/14,Wolfsburg,Mainz,3,0,H,1,0,24,16,12,4,16,15,10,3,1,3,0,0,1.67,3.8,5.0,1.7,3.7,4.75,1.75,3.5,4.5,1.67,3.8,5.0
D1,31/10/14,Schalke 04,Augsburg,1,0,H,1,0,13,20,7,5,10,16,4,2,2,2,0,0,1.91,3.6,3.8,1.95,3.4,3.75,1.85,3.45,4.0,1.91,3.6,3.75
D1,01/11/14,Bayern Munich,Dortmund,2,1,H,0,1,25,10,14,4,13,5,9,2,1,2,0,0,1.44,4.5,6.5,1.53,4.1,6.25,1.53,3.85,6.0,1.5,4.33,6.0
D1,01/11/14,Hamburg,Leverkusen,1,0,H,1,0,5,11,1,2,29,25,1,3,6,3,0,0,3.4,3.5,2.05,3.5,3.4,2.05,3.3,3.3,2.1,3.4,3.5,2.05
D1,01/11/14,Hannover,Ein Frankfurt,1,0,H,0,0,14,6,3,4,13,20,10,4,2,2,0,0,2.25,3.4,3.1,2.35,3.3,2.9,2.2,3.3,3.1,2.3,3.5,2.9
D1,01/11/14,Mainz,Werder Bremen,1,2,A,1,1,21,9,3,7,17,15,8,1,4,3,0,0,1.73,4.0,4.33,1.78,3.5,4.5,1.77,3.6,4.2,1.83,3.5,4.2
D1,01/11/14,Stuttgart,Wolfsburg,0,4,A,0,2,13,15,4,6,13,11,4,6,1,0,0,0,3.3,3.5,2.1,3.1,3.3,2.25,2.9,3.3,2.3,3.2,3.2,2.25
D1,02/11/14,FC Koln,Freiburg,0,1,A,0,0,10,8,3,3,5,12,5,2,1,3,0,0,1.91,3.6,3.8,1.91,3.4,3.9,1.9,3.3,4.0,1.91,3.4,4.0
D1,02/11/14,M'gladbach,Hoffenheim,3,1,H,2,1,13,15,7,3,15,12,6,3,1,1,0,0,1.95,3.5,3.75,1.95,3.4,3.8,1.9,3.45,3.8,2.0,3.5,3.6
D1,02/11/14,Paderborn,Hertha,3,1,H,1,1,18,10,6,4,14,27,6,1,0,2,0,0,2.5,3.5,2.63,2.7,3.1,2.7,2.5,3.3,2.65,2.62,3.2,2.7
D1,07/11/14,Hertha,Hannover,0,2,A,0,1,7,12,1,5,24,22,4,7,3,2,0,0,2.05,3.4,3.5,2.1,3.25,3.5,2.1,3.3,3.3,2.05,3.4,3.6
D1,08/11/14,Augsburg,Paderborn,3,0,H,1,0,11,16,4,3,16,13,3,6,2,3,0,0,1.73,3.8,4.5,1.83,3.5,4.2,1.8,3.5,4.2,1.8,3.5,4.5
D1,08/11/14,Ein Frankfurt,Bayern Munich,0,4,A,0,1,6,19,2,9,21,15,4,8,2,1,0,0,13.0,7.0,1.18,11.5,6.25,1.24,10.0,6.0,1.23,12.0,6.0,1.22
D1,08/11/14,Freiburg,Schalke 04,2,0,H,1,0,19,11,9,4,13,13,3,1,1,3,0,0,2.63,3.5,2.5,2.6,3.3,2.6,2.9,3.3,2.3,2.7,3.2,2.62
D1,08/11/14,Hoffenheim,FC Koln,3,4,A,3,3,22,11,6,7,15,12,7,4,1,2,0,0,1.8,3.8,4.0,1.85,3.4,4.25,1.75,3.5,4.5,1.83,3.5,4.33
D1,08/11/14,Leverkusen,Mainz,0,0,D,0,0,24,6,6,1,17,20,13,0,1,3,0,0,1.5,4.33,6.0,1.53,3.9,6.25,1.5,4.0,6.1,1.53,4.0,6.0
D1,08/11/14,Werder Bremen,Stuttgart,2,0,H,1,0,12,8,4,1,13,13,4,4,1,1,0,0,2.63,3.3,2.63,2.65,3.2,2.65,2.65,3.3,2.5,2.62,3.3,2.62
D1,09/11/14,Dortmund,M'gladbach,1,0,H,0,0,22,1,6,0,7,11,7,0,3,2,0,0,1.57,4.33,5.0,1.65,3.75,5.0,1.65,3.7,4.9,1.62,3.75,5.5
D1,09/11/14,Wolfsburg,Hamburg,2,0,H,1,0,13,10,5,2,12,14,2,1,2,3,0,0,1.57,4.2,5.25,1.62,3.9,5.0,1.6,3.9,5.0,1.62,3.75,5.5
D1,22/11/14,Bayern Munich,Hoffenheim,4,0,H,2,0,17,11,9,5,16,17,9,5,2,2,0,1,1.14,8.0,15.0,1.17,7.25,14.5,1.17,6.5,14.0,1.17,7.0,15.0
D1,22/11/14,FC Koln,Hertha,1,2,A,0,1,12,10,2,6,11,14,3,5,0,3,0,0,2.1,3.3,3.5,2.15,3.2,3.4,2.1,3.3,3.3,2.25,3.2,3.2
D1,22/11/14,Hannover,Leverkusen,1,3,A,0,0,10,20,5,4,16,16,2,3,3,1,0,0,3.8,3.6,1.91,3.6,3.4,2.0,3.3,3.3,2.1,3.8,3.3,2.0
D1,22/11/14,Mainz,Freiburg,2,2,D,1,1,11,10,2,3,15,13,9,3,0,1,0,0,2.15,3.3,3.4,2.2,3.3,3.2,2.0,3.3,3.6,2.2,3.3,3.3
D1,22/11/14,M'gladbach,Ein Frankfurt,1,3,A,1,0,9,25,3,13,10,16,8,11,1,3,1,0,1.36,5.0,7.5,1.45,4.33,6.5,1.5,4.0,6.1,1.44,4.33,7.0
D1,22/11/14,Paderborn,Dortmund,2,2,D,0,2,8,13,4,5,15,11,1,6,3,1,0,0,7.0,4.75,1.4,7.25,4.1,1.47,7.0,4.0,1.45,7.0,4.33,1.44
D1,22/11/14,Schalke 04,Wolfsburg,3,2,H,3,1,9,17,6,2,10,16,2,7,1,1,0,0,3.0,3.4,2.3,2.95,3.25,2.35,2.65,3.3,2.5,3.0,3.2,2.37
D1,23/11/14,Hamburg,Werder Bremen,2,0,H,0,0,14,12,5,7,24,20,6,5,4,3,0,1,1.91,3.6,3.75,1.95,3.4,3.75,2.1,3.3,3.3,1.95,3.5,3.75
D1,23/11/14,Stuttgart,Augsburg,0,1,A,0,0,9,17,1,6,14,23,6,3,2,3,1,0,2.38,3.5,2.8,2.5,3.3,2.7,2.4,3.3,2.75,2.6,3.1,2.8
D1,28/11/14,Freiburg,Stuttgart,1,4,A,1,1,16,18,6,9,12,13,9,7,2,1,1,0,2.25,3.4,3.1,2.4,3.3,2.85,2.4,3.3,2.75,2.25,3.4,3.1
D1,29/11/14,Augsburg,Hamburg,3,1,H,0,1,13,9,8,3,13,23,4,4,1,4,0,0,2.0,3.5,3.75,2.0,3.25,3.8,1.9,3.45,3.8,2.05,3.3,3.6
D1,29/11/14,Hertha,Bayern Munich,0,1,A,0,1,4,15,1,5,17,8,2,3,1,0,0,0,15.0,7.5,1.18,11.0,7.0,1.2,12.0,5.5,1.22,15.0,5.5,1.22
D1,29/11/14,Hoffenheim,Hannover,4,3,H,2,1,16,13,7,5,14,28,5,3,1,4,0,0,1.7,4.0,4.75,1.75,3.6,4.6,1.8,3.5,4.2,1.67,4.2,4.5
D1,29/11/14,Leverkusen,FC Koln,5,1,H,1,1,25,5,10,1,15,9,7,3,1,2,0,0,1.5,4.33,6.5,1.53,4.1,5.75,1.55,4.0,5.5,1.53,4.0,6.0
D1,29/11/14,Schalke 04,Mainz,4,1,H,2,1,14,22,9,10,16,12,2,5,2,1,0,0,1.95,3.7,3.75,1.91,3.4,4.0,1.95,3.45,3.6,1.95,3.3,4.0
D1,29/11/14,Werder Bremen,Paderborn,4,0,H,1,0,24,15,13,4,18,18,9,6,2,1,0,0,2.2,3.5,3.25,2.25,3.4,3.0,2.2,3.3,3.1,2.3,3.2,3.2
D1,30/11/14,Ein Frankfurt,Dortmund,2,0,H,1,0,11,17,3,6,15,22,1,8,2,2,0,0,5.0,4.33,1.62,5.0,4.0,1.62,4.6,3.9,1.65,5.0,4.0,1.62
D1,30/11/14,Wolfsburg,M'gladbach,1,0,H,1,0,23,10,12,2,13,12,9,5,0,2,0,0,1.91,3.75,3.8,1.95,3.4,3.75,2.0,3.3,3.6,1.91,3.4,4.0
D1,05/12/14,Dortmund,Hoffenheim,1,0,H,1,0,19,6,6,1,20,12,8,3,1,4,0,0,1.5,4.6,6.0,1.55,4.33,5.25,1.6,3.9,5.0,1.5,4.5,5.5
D1,06/12/14,Bayern Munich,Leverkusen,1,0,H,0,0,9,3,3,1,11,26,8,3,0,3,0,0,1.25,6.0,12.0,1.28,6.0,8.5,1.25,6.0,9.5,1.25,5.5,12.0
D1,06/12/14,FC Koln,Augsburg,1,2,A,1,0,12,14,4,4,10,13,5,9,0,1,0,0,2.88,3.2,2.55,2.75,3.1,2.7,2.6,3.2,2.6,2.8,3.0,2.7
D1,06/12/14,Hannover,Wolfsburg,1,3,A,1,1,16,15,6,7,14,18,11,9,2,1,0,0,3.8,3.6,1.95,3.7,3.5,1.95,3.6,3.3,2.0,4.0,3.3,1.95
D1,06/12/14,M'gladbach,Hertha,3,2,H,1,1,13,11,10,3,17,17,4,3,2,3,0,0,1.67,3.8,5.25,1.67,3.75,5.0,1.65,3.9,4.6,1.7,3.4,5.5
D1,06/12/14,Paderborn,Freiburg,1,1,D,0,1,24,4,8,2,15,26,6,1,2,4,0,0,2.38,3.3,3.1,2.4,3.3,2.85,2.3,3.2,3.0,2.4,3.1,3.1
D1,06/12/14,Stuttgart,Schalke 04,0,4,A,0,3,13,13,3,6,14,13,4,6,0,0,0,0,2.25,3.4,3.25,2.25,3.3,3.1,2.3,3.3,2.9,2.3,3.2,3.2
D1,07/12/14,Ein Frankfurt,Werder Bremen,5,2,H,1,1,22,10,13,4,17,12,9,2,2,2,0,0,2.05,3.6,3.5,2.0,3.4,3.6,2.0,3.3,3.6,2.0,3.4,3.75
D1,07/12/14,Hamburg,Mainz,2,1,H,1,0,18,15,8,4,19,18,6,6,1,0,0,0,2.1,3.4,3.6,2.1,3.3,3.4,2.0,3.3,3.6,2.05,3.5,3.5
D1,12/12/14,Hoffenheim,Ein Frankfurt,3,2,H,1,0,20,19,8,7,16,19,4,6,3,2,0,0,1.85,3.9,4.0,1.91,3.5,3.8,1.85,3.5,3.9,1.8,4.2,3.75
D1,13/12/14,Augsburg,Bayern Munich,0,4,A,0,0,6,26,3,9,17,13,1,7,0,0,0,0,9.5,5.75,1.3,8.0,5.25,1.33,9.0,5.0,1.3,11.0,4.5,1.33
D1,13/12/14,Freiburg,Hamburg,0,0,D,0,0,10,10,4,1,19,9,4,2,2,2,0,0,2.4,3.3,3.0,2.45,3.25,2.8,2.4,3.3,2.75,2.5,3.2,2.8
D1,13/12/14,Hertha,Dortmund,1,0,H,1,0,5,18,3,5,9,9,2,9,2,1,0,0,5.5,4.0,1.62,5.0,4.0,1.62,5.0,4.0,1.6,5.0,4.0,1.65
D1,13/12/14,Mainz,Stuttgart,1,1,D,1,0,22,8,6,2,19,15,4,5,2,2,0,0,2.38,3.4,3.0,2.35,3.3,2.95,2.3,3.3,2.9,2.3,3.2,3.2
